time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,-0.9019242,-89.627495,9.949331,0.6105329,-0.052417863,-0.024530599
1,-0.96717864,-89.61477,12.170832,1.5070884,-0.35164547,-0.24794437
2,-0.7701756,-89.61498,15.738922,3.1596258,-0.9104537,-0.68708074
3,-0.3772131,-89.63905,19.242119,4.9486413,-1.5095718,-1.133313
4,-0.017108923,-89.68728,21.60922,6.2410555,-1.9102736,-1.3729998
5,0.27529606,-89.75674,22.852827,6.9728413,-2.0818887,-1.3915658
6,0.6158021,-89.84222,23.34317,7.3074436,-2.0758927,-1.2437577
7,1.0980037,-89.9376,23.391962,7.351839,-1.9253027,-0.9832019
8,1.724011,-90.03707,23.206654,7.135376,-1.6454543,-0.6581887
9,2.400985,-90.13469,22.918724,6.6709857,-1.2649386,-0.3203712
10,3.0016873,-90.223625,22.624636,5.99022,-0.83005846,-0.015252853
11,3.4696789,-90.29823,22.394007,5.0988517,-0.37771988,0.25052547
12,3.8438303,-90.35208,22.257624,3.9786394,0.060665008,0.5161812
13,4.1605663,-90.3706,22.233658,2.7150023,0.44340336,0.79126716
14,4.3730044,-90.35029,22.313248,1.5389404,0.7282617,1.0008316
15,4.4390087,-90.306076,22.424583,0.6585567,0.8979503,1.095387
16,4.4085007,-90.256226,22.480537,0.13962074,0.96763194,1.0911995
17,4.343982,-90.20926,22.482582,-0.0798623,0.96732086,1.000035
18,4.2687416,-90.164345,22.478794,-0.096312135,0.9191177,0.8226067
19,4.1905594,-90.12058,22.481327,0.028543023,0.83193237,0.56020916
20,4.126066,-90.07966,22.472334,0.26564386,0.7069639,0.20953575
21,4.101113,-90.04446,22.427963,0.6079764,0.53949153,-0.24732976
22,4.1438193,-90.01736,22.326908,1.0641571,0.31962255,-0.84434825
23,4.2764463,-89.997475,22.16099,1.650199,0.034776818,-1.6212991
24,4.5046797,-89.980705,21.966175,2.3736362,-0.32730073,-2.60761
25,4.8097095,-89.97983,21.804129,3.166172,-0.754708,-3.752124
26,5.129848,-90.02388,21.665886,3.837927,-1.1746945,-4.8514915
27,5.435097,-90.103714,21.46178,4.22685,-1.475263,-5.7086487
28,5.7588615,-90.19771,21.07818,4.3090653,-1.6148094,-6.324194
29,6.0746703,-90.29394,20.483156,4.150405,-1.6270131,-6.754288
30,6.34397,-90.37874,19.74942,3.8440604,-1.5460587,-6.9882507
31,6.600313,-90.44772,18.915035,3.4323616,-1.3752617,-7.036325
32,6.8976164,-90.508125,17.846107,2.8776608,-1.0925813,-6.9161525
33,7.2211447,-90.56231,16.51811,2.237701,-0.7216028,-6.6553564
34,7.47288,-90.59883,15.2110815,1.6866318,-0.352091,-6.349684
35,7.6096725,-90.60797,14.1741,1.3239915,-0.04718152,-6.1141973
36,7.691108,-90.589005,13.406439,1.1358063,0.21032287,-5.998872
37,7.8070245,-90.54295,12.777896,1.0558662,0.48490128,-6.013551
38,7.9903903,-90.47725,12.147931,1.0008852,0.80301577,-6.1561427
