time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,0.360422,-86.98577,4.4552655,-0.023939436,-0.46180382,1.1278253
1,1.6377878,-87.034355,3.8386312,-0.26011765,-1.0160054,1.1405722
2,4.3664517,-87.17543,2.4343512,-0.73272806,-1.9949276,1.0141854
3,7.8201036,-87.40895,0.665163,-1.3597376,-2.9543076,0.5245859
4,10.766057,-87.65739,-0.71253353,-1.9599748,-3.4097788,-0.2896401
5,12.624733,-87.86579,-1.5382863,-2.4589932,-3.3067613,-1.2270756
6,13.41598,-88.01954,-1.9899312,-2.9109154,-2.8229918,-2.1917973
7,13.55538,-88.118805,-2.157095,-3.3678248,-2.1723208,-3.1362953
8,13.463346,-88.164276,-2.1370573,-3.857238,-1.5044919,-3.9295545
9,13.301928,-88.164314,-2.1103587,-4.391139,-0.8884179,-4.4871435
10,13.123163,-88.131676,-2.171905,-4.9248643,-0.35255793,-4.818901
11,12.948292,-88.074455,-2.295875,-5.394422,0.102154166,-4.965068
12,12.7644,-87.99622,-2.430039,-5.7626753,0.49789345,-4.9714613
13,12.537672,-87.90226,-2.5619235,-6.0208783,0.84701496,-4.880821
14,12.2395735,-87.805595,-2.7179837,-6.2008147,1.1318624,-4.738641
15,11.878719,-87.71772,-2.9079561,-6.361415,1.3357713,-4.5863743
16,11.470151,-87.6379,-3.117857,-6.5221047,1.4727737,-4.441259
17,11.023546,-87.55927,-3.3436785,-6.6676373,1.5664742,-4.3015466
18,10.567758,-87.47702,-3.5870056,-6.786451,1.6258585,-4.161514
19,10.150348,-87.391174,-3.8363972,-6.873921,1.6466153,-4.0113735
20,9.808207,-87.303116,-4.0782776,-6.9271007,1.6209625,-3.8268971
21,9.556121,-87.20901,-4.3175535,-6.9523973,1.5387388,-3.5690203
22,9.385171,-87.102356,-4.559678,-6.964487,1.3890109,-3.205109
23,9.240215,-86.98916,-4.7646723,-6.964987,1.1780839,-2.7580314
24,9.050471,-86.89095,-4.8991394,-6.9247704,0.94195217,-2.316099
25,8.794547,-86.82394,-4.981015,-6.8203077,0.72058594,-1.9588951
26,8.479182,-86.78508,-5.021349,-6.665377,0.53028154,-1.6957353
27,8.097255,-86.76192,-5.004099,-6.4845095,0.3668176,-1.4939734
28,7.6230235,-86.74353,-4.897524,-6.2875443,0.21657568,-1.3209397
29,7.054975,-86.72387,-4.712736,-6.0833473,0.06986323,-1.1557301
30,6.462274,-86.70238,-4.5493946,-5.903659,-0.070036426,-0.98877615
31,5.903854,-86.67971,-4.4731503,-5.7687063,-0.20252301,-0.81203645
32,5.3919606,-86.6558,-4.4632235,-5.666233,-0.33300793,-0.62228173
33,4.9372797,-86.632126,-4.4734087,-5.5725594,-0.46260825,-0.43129256
34,4.550111,-86.61133,-4.467827,-5.468215,-0.5892175,-0.25628933
35,4.222107,-86.5945,-4.4344683,-5.349077,-0.7109097,-0.10426638
36,3.924186,-86.57969,-4.3802443,-5.2285175,-0.82513326,0.029783865
37,3.6235247,-86.5636,-4.31392,-5.1261835,-0.93005645,0.15461971
38,3.301979,-86.54445,-4.2385807,-5.05358,-1.0262932,0.2763168
39,2.961882,-86.52307,-4.15631,-5.0073495,-1.1147738,0.39751816
40,2.6163955,-86.50208,-4.0713654,-4.9711995,-1.194985,0.5194124
41,2.2701411,-86.484085,-3.9888525,-4.9209027,-1.2665421,0.64399725
42,1.9076142,-86.47048,-3.9164762,-4.8242598,-1.3310093,0.77474797
43,1.4962183,-86.46166,-3.8694887,-4.6374936,-1.391416,0.91649073
44,0.9975123,-86.45764,-3.864417,-4.3251433,-1.4500579,1.07903
45,0.38752076,-86.4586,-3.8901768,-3.9186532,-1.5061551,1.2810273
46,-0.32545534,-86.46539,-3.9035406,-3.5131724,-1.5570014,1.5364087
47,-1.1112875,-86.47881,-3.8784304,-3.1675975,-1.602213,1.8420305
48,-1.9205604,-86.49831,-3.8229856,-2.884123,-1.6454656,2.192208
49,-2.6984496,-86.52295,-3.753828,-2.6513085,-1.6904593,2.5814598
50,-3.4427679,-86.553535,-3.672449,-2.457047,-1.7344177,2.9961493
51,-4.2061167,-86.59218,-3.561823,-2.2913628,-1.7694669,3.4238968
52,-5.043449,-86.6404,-3.4024267,-2.1544092,-1.7870364,3.8727076
53,-5.9558034,-86.69879,-3.1982288,-2.0759726,-1.7782457,4.3840775
54,-6.8686614,-86.76761,-2.9678578,-2.0763276,-1.7401735,4.9924912
55,-7.654766,-86.84326,-2.6814384,-2.0402105,-1.6924549,5.6193967
56,-8.275265,-86.91882,-2.3366776,-1.9032073,-1.6525972,6.17563
57,-8.761169,-86.98759,-1.9847189,-1.7159417,-1.6205317,6.6361003
58,-9.125172,-87.0473,-1.6485058,-1.5043898,-1.593055,6.991862
59,-9.406164,-87.10307,-1.3343855,-1.2505662,-1.5662559,7.2683578
60,-9.671469,-87.163506,-1.0581795,-0.9163197,-1.5335112,7.518089
61,-9.948968,-87.23157,-0.82232434,-0.52957237,-1.4918171,7.748799
62,-10.199408,-87.30365,-0.5914913,-0.19209376,-1.4478556,7.907193
63,-10.392975,-87.373405,-0.3296519,0.04693774,-1.405627,7.9768004
64,-10.521366,-87.429756,-0.02031524,0.19578257,-1.361281,7.9819117
65,-10.5852785,-87.468475,0.3141541,0.281496,-1.3114762,7.940374
66,-10.602212,-87.49377,0.6382994,0.33128455,-1.2564791,7.862355
67,-10.594853,-87.510635,0.9349436,0.3621099,-1.1976079,7.756647
68,-10.581158,-87.52234,1.2017089,0.3838117,-1.1357113,7.630458
69,-10.573325,-87.53068,1.4422971,0.4032716,-1.0713104,7.4889026
70,-10.579919,-87.53666,1.6628486,0.42660517,-1.0049002,7.335583
71,-10.607798,-87.54092,1.8710214,0.46008286,-0.93702567,7.1731415
72,-10.663138,-87.54388,2.075517,0.510324,-0.8682247,7.003382
73,-10.751157,-87.54586,2.28498,0.5838034,-0.7989836,6.8273005
74,-10.874316,-87.54704,2.5057197,0.6852579,-0.7298544,6.645505
75,-11.029636,-87.54733,2.7389367,0.8151209,-0.6617801,6.459256
76,-11.207494,-87.54644,2.979977,0.96783876,-0.5964182,6.271604
77,-11.394187,-87.543945,3.2212894,1.1331551,-0.5360606,6.0873713
78,-11.577155,-87.53957,3.4569309,1.299878,-0.48311588,5.9118004
79,-11.748788,-87.53332,3.6848063,1.4594451,-0.4395443,5.7491527
80,-11.906615,-87.52544,3.9058242,1.6074207,-0.40661418,5.602369
81,-12.050972,-87.51642,4.121932,1.7430356,-0.3849266,5.473523
82,-12.182587,-87.50683,4.334591,1.8677789,-0.3744485,5.3641686
83,-12.301248,-87.497215,4.543939,1.9838718,-0.3744429,5.275165
84,-12.405605,-87.488,4.748396,2.0930862,-0.38338852,5.2062716
85,-12.493716,-87.47945,4.944681,2.1961584,-0.3990806,5.156005
86,-12.56383,-87.47163,5.128426,2.2928078,-0.41898462,5.1219163
87,-12.615141,-87.46454,5.295246,2.3821783,-0.44070926,5.101086
88,-12.648185,-87.458176,5.4418216,2.4633703,-0.46238714,5.090561
89,-12.664853,-87.45256,5.5665417,2.5358047,-0.48283347,5.087628
90,-12.668011,-87.44771,5.669579,2.59935,-0.50148535,5.089949
91,-12.660984,-87.44362,5.7525163,2.654263,-0.5182248,5.0956235
92,-12.647068,-87.44026,5.8177557,2.7010407,-0.5331851,5.1032104
93,-12.629179,-87.43756,5.867973,2.7402916,-0.5466026,5.111715
94,-12.609688,-87.43541,5.905703,2.7726216,-0.55872697,5.120529
95,-12.590382,-87.43371,5.9331346,2.7985919,-0.56978047,5.1293516
96,-12.572514,-87.43236,5.9520407,2.8187084,-0.5799492,5.138097
97,-12.556902,-87.431274,5.9637976,2.8334315,-0.5893829,5.1468153
98,-12.544015,-87.43041,5.969451,2.8431978,-0.5982058,5.15563
99,-12.53408,-87.42972,5.9697933,2.8484266,-0.6065238,5.1646976
100,-12.527126,-87.42915,5.9654107,2.8495352,-0.6144322,5.1741796
101,-12.523068,-87.4287,5.956751,2.8469377,-0.622016,5.1842313
102,-12.521734,-87.42836,5.944163,2.8410442,-0.629358,5.1949973
103,-12.522889,-87.42811,5.9279284,2.8322675,-0.63653374,5.2066073
104,-12.526268,-87.427956,5.908294,2.8210132,-0.64361537,5.219177
105,-12.531576,-87.4279,5.885492,2.8076801,-0.65066785,5.232812
106,-12.538506,-87.427956,5.8597565,2.7926574,-0.6577488,5.2476025
107,-12.546746,-87.42813,5.8313384,2.7763195,-0.66490763,5.263623
108,-12.555975,-87.42843,5.8005104,2.759025,-0.67218184,5.2809334
109,-12.565876,-87.428856,5.7675815,2.7411118,-0.67959917,5.299568
110,-12.576142,-87.42943,5.7328835,2.722893,-0.687174,5.3195376
111,-12.586467,-87.43015,5.696782,2.7046533,-0.69490975,5.340821
112,-12.596561,-87.43103,5.6596637,2.6866412,-0.70279634,5.363363
113,-12.606166,-87.43205,5.6219287,2.6690726,-0.7108138,5.387074
114,-12.615042,-87.433235,5.5839806,2.6521196,-0.7189317,5.411825
115,-12.622985,-87.43456,5.5462165,2.6359162,-0.7271105,5.437455
116,-12.629831,-87.43603,5.509012,2.6205568,-0.73530436,5.4637694
117,-12.635456,-87.43762,5.4727154,2.6060956,-0.7434632,5.4905496
118,-12.639779,-87.439316,5.437637,2.5925548,-0.75153416,5.517563
119,-12.642774,-87.4411,5.4040365,2.5799327,-0.7594645,5.544565
120,-12.644439,-87.442955,5.372135,2.5681999,-0.76720315,5.5713215
121,-12.644823,-87.444855,5.342095,2.5573168,-0.7747025,5.5976024
122,-12.644002,-87.446785,5.314033,2.5472336,-0.7819198,5.6231976
123,-12.642084,-87.44872,5.288022,2.537892,-0.7888181,5.647923
124,-12.639179,-87.45065,5.2640867,2.529237,-0.795367,5.67162
125,-12.635424,-87.45256,5.24222,2.5212123,-0.8015421,5.6941576
126,-12.63096,-87.45442,5.2223797,2.5137637,-0.80732673,5.7154403
127,-12.6259165,-87.45623,5.2045026,2.5068467,-0.8127093,5.7353954
128,-12.620434,-87.45797,5.188501,2.5004165,-0.81768495,5.7539816
129,-12.6146345,-87.45964,5.1742744,2.4944365,-0.82225496,5.7711816
130,-12.608636,-87.461235,5.161713,2.4888732,-0.82642365,5.7869987
131,-12.602542,-87.46274,5.1507006,2.4836946,-0.8302004,5.801454
132,-12.596453,-87.46416,5.141113,2.478874,-0.8335975,5.814582
133,-12.590443,-87.46549,5.1328297,2.4743867,-0.83663094,5.8264337
134,-12.584584,-87.46673,5.1257324,2.4702094,-0.839317,5.837064
135,-12.578936,-87.46788,5.1197042,2.4663196,-0.8416756,5.846539
136,-12.573539,-87.46894,5.114635,2.4626977,-0.8437272,5.8549275
137,-12.56844,-87.46992,5.1104164,2.459323,-0.84549206,5.8623013
138,-12.56366,-87.47081,5.1069508,2.4561772,-0.8469921,5.8687334
139,-12.559217,-87.47163,5.1041427,2.45324,-0.8482482,5.874296
140,-12.555129,-87.47236,5.1019073,2.4504976,-0.8492821,5.8790636
141,-12.551396,-87.473015,5.1001625,2.4479296,-0.85011464,5.8831086
142,-12.548026,-87.47361,5.098838,2.445529,-0.8507669,5.886502
143,-12.545007,-87.47413,5.0978703,2.4432786,-0.8512584,5.8893127
144,-12.542333,-87.474594,5.097196,2.4411685,-0.8516086,5.8916044
145,-12.53999,-87.475,5.096765,2.439187,-0.8518355,5.89344
146,-12.537964,-87.47535,5.0965314,2.4373236,-0.85195565,5.8948746
147,-12.536235,-87.47565,5.0964513,2.435566,-0.8519842,5.8959594
148,-12.534784,-87.47591,5.0964885,2.433905,-0.85193604,5.8967423
149,-12.533592,-87.47612,5.09661,2.432332,-0.85182405,5.8972664
150,-12.5326395,-87.4763,5.0967884,2.430837,-0.85166055,5.897574
151,-12.531901,-87.47645,5.0970006,2.4294157,-0.8514564,5.897702
152,-12.531364,-87.47656,5.0972266,2.4280636,-0.8512215,5.897684
153,-12.531003,-87.476654,5.09745,2.4267728,-0.85096514,5.8975534
154,-12.5308,-87.476715,5.0976586,2.4255435,-0.85069495,5.8973355
155,-12.530732,-87.47676,5.0978427,2.4243684,-0.8504178,5.8970547
156,-12.530786,-87.47679,5.097991,2.4232454,-0.8501399,5.8967323
157,-12.530939,-87.47681,5.0981045,2.422174,-0.8498653,5.896386
158,-12.531181,-87.47681,5.0981755,2.421148,-0.84959865,5.8960314
159,-12.531493,-87.4768,5.098202,2.420167,-0.8493429,5.8956804
160,-12.531862,-87.47678,5.098186,2.41923,-0.8491003,5.895344
161,-12.532271,-87.47677,5.098127,2.4183323,-0.8488729,5.8950286
162,-12.532719,-87.47674,5.098026,2.4174757,-0.8486627,5.894746
163,-12.533189,-87.47671,5.0978875,2.416658,-0.84847033,5.8944993
164,-12.533671,-87.47668,5.097715,2.4158807,-0.84829634,5.894291
