time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,0.15344928,-88.45496,10.195587,-0.05613667,-0.13783635,-0.09657632
1,0.117880985,-88.50365,11.513756,-0.09230482,-0.15217127,0.37120676
2,0.09954505,-88.58421,13.756859,-0.18183507,-0.15535575,1.1109234
3,0.1392936,-88.6809,16.372547,-0.29795265,-0.117165305,1.8489668
4,0.23107637,-88.76901,18.563028,-0.36503693,-0.04495473,2.3046622
5,0.3154018,-88.83461,19.96002,-0.34369895,0.02211323,2.439551
6,0.35223812,-88.88111,20.644503,-0.23781054,0.058831777,2.3595605
7,0.34416038,-88.91643,20.856125,-0.07687052,0.06565975,2.1694524
8,0.32211822,-88.943886,20.847044,0.08924152,0.056337234,1.9481902
9,0.3168852,-88.9636,20.789263,0.2197059,0.04370145,1.7454985
10,0.33492735,-88.977036,20.73385,0.31101954,0.032416042,1.5734072
11,0.36999023,-88.98672,20.68215,0.37718567,0.022617955,1.4277046
12,0.4163077,-88.99455,20.63242,0.43003708,0.013804619,1.3025806
13,0.47090805,-89.001564,20.584812,0.47652894,0.005659629,1.1928545
14,0.53282577,-89.00823,20.53953,0.52085114,-0.0020538003,1.0939435
15,0.60247666,-89.014824,20.496216,0.5660648,-0.009592193,1.0016718
16,0.68137103,-89.02163,20.454075,0.6149461,-0.017255824,0.91202587
17,0.77196544,-89.02902,20.411999,0.6702912,-0.025370065,0.82099444
18,0.8773678,-89.03754,20.368565,0.7347386,-0.034221947,0.7246659
19,1.0006856,-89.04782,20.321999,0.81010365,-0.043933805,0.6197294
20,1.1440473,-89.060585,20.270174,0.8964759,-0.054298487,0.5042634
21,1.3079225,-89.07647,20.210642,0.9918629,-0.064696044,0.37828395
22,1.4916321,-89.0959,20.140608,1.093069,-0.074226186,0.24336874
23,1.6949455,-89.11908,20.056885,1.1973479,-0.082017094,0.10142228
24,1.9193151,-89.14613,19.955917,1.3034295,-0.08747809,-0.046407606
25,2.1674063,-89.1772,19.834112,1.4113477,-0.090321794,-0.19981931
26,2.441017,-89.21247,19.688768,1.5217414,-0.090384886,-0.35859936
27,2.7387352,-89.25219,19.519506,1.6353985,-0.087423205,-0.52166325
28,3.0548222,-89.29651,19.329926,1.7531444,-0.081077814,-0.6862245
29,3.3799849,-89.34536,19.128534,1.8757738,-0.07110258,-0.84725404
30,3.7033572,-89.39823,18.927378,2.003983,-0.05771442,-0.9978099
31,4.014913,-89.45404,18.737236,2.1386487,-0.041843954,-1.1309539
32,4.3077455,-89.51119,18.560465,2.2819788,-0.025016595,-1.2425889
33,4.5800457,-89.56865,18.385136,2.4398942,-0.008419464,-1.3328334
34,4.836699,-89.62756,18.187439,2.6238675,0.008331847,-1.4043821
35,5.0873284,-89.690384,17.948135,2.8449006,0.026438575,-1.4586524
36,5.3369374,-89.756,17.676016,3.0958812,0.043993365,-1.4919612
37,5.579272,-89.81866,17.402868,3.3505847,0.05373172,-1.4965837
38,5.8076067,-89.87533,17.143469,3.5939913,0.049224865,-1.4676187
39,6.0216503,-89.92515,16.898834,3.8176634,0.032078397,-1.406146
40,6.221562,-89.96315,16.677946,3.993559,0.00974254,-1.3171567
41,6.4186244,-89.9846,16.472927,4.0934854,-0.0124276085,-1.2054225
42,6.644033,-89.98909,16.25857,4.1098213,-0.034776144,-1.0719156
43,6.93477,-89.98011,16.020714,4.051983,-0.061005943,-0.9242369
44,7.306961,-89.96399,15.765659,3.9374251,-0.092730835,-0.79040694
45,7.721261,-89.94566,15.510398,3.7782404,-0.12323995,-0.71070147
46,8.097462,-89.92488,15.264205,3.5702596,-0.14093007,-0.7222851
47,8.411164,-89.89974,15.013824,3.3020477,-0.14061092,-0.8454175
48,8.698749,-89.872574,14.753877,2.9817634,-0.12327393,-1.074363
49,8.980709,-89.847565,14.4803505,2.6372805,-0.094443694,-1.3725286
50,9.245389,-89.82803,14.181637,2.304637,-0.062053613,-1.686548
51,9.499676,-89.81344,13.818887,1.9936554,-0.029014122,-2.0079637
52,9.781561,-89.80008,13.317976,1.6806835,0.007567559,-2.381706
53,10.106034,-89.785515,12.670338,1.358479,0.049054246,-2.8175693
54,10.424275,-89.769966,12.022326,1.0693728,0.08988848,-3.2282817
55,10.684642,-89.75334,11.493832,0.84867936,0.12269835,-3.5357833
56,10.875946,-89.73551,11.0746765,0.6904767,0.1445154,-3.739057
57,11.014301,-89.71641,10.710855,0.57112056,0.15706539,-3.870699
58,11.116913,-89.69603,10.365728,0.47127745,0.1634013,-3.9581056
59,11.190061,-89.6747,10.027605,0.38111505,0.16572481,-4.0151443
60,11.233167,-89.65259,9.695441,0.2961161,0.165349,-4.0474663
61,11.244773,-89.62933,9.36613,0.21290112,0.16316566,-4.0580893
62,11.225314,-89.60407,9.030712,0.12788834,0.1599743,-4.050171
63,11.177403,-89.575775,8.676444,0.037573446,0.15664,-4.027768
64,11.105387,-89.54359,8.290822,-0.06071199,0.15412083,-3.995646
65,11.0149765,-89.50726,7.8670554,-0.16756883,0.1533859,-3.9586434
66,10.912478,-89.46771,7.410867,-0.27980322,0.15524787,-3.9208736
67,10.802426,-89.42702,6.9429717,-0.38986114,0.16027352,-3.885747
68,10.684364,-89.38741,6.4884458,-0.48871776,0.16910985,-3.8578463
69,10.550556,-89.34937,6.054813,-0.5710739,0.1833772,-3.8461676
70,10.384771,-89.310196,5.61712,-0.63784045,0.20665735,-3.866444
71,10.166908,-89.265144,5.1336236,-0.69348365,0.24413651,-3.936881
72,9.891566,-89.21231,4.5998316,-0.7412345,0.29849997,-4.0597963
73,9.581939,-89.15633,4.079605,-0.7813684,0.36426845,-4.2050714
74,9.266653,-89.10335,3.6441448,-0.81422716,0.43111986,-4.33132
75,8.950671,-89.05414,3.308625,-0.8421633,0.4935745,-4.4211607
76,8.6237135,-89.00612,3.052543,-0.86771435,0.5513235,-4.4782763
77,8.28089,-88.958176,2.8540099,-0.89334744,0.6045065,-4.509341
78,7.9262123,-88.91152,2.6984303,-0.92280334,0.652188,-4.517514
79,7.5644436,-88.86777,2.5767534,-0.9613767,0.69295794,-4.5019426
80,7.196005,-88.827515,2.4832814,-1.0164568,0.72593546,-4.4587116
81,6.8161106,-88.79002,2.4142406,-1.0996125,0.75215954,-4.3829045
82,6.415434,-88.75352,2.3648221,-1.226898,0.77512324,-4.2726693
83,5.986426,-88.716934,2.314626,-1.4057012,0.7960538,-4.1362524
84,5.5277686,-88.68069,2.2248313,-1.6202701,0.8086918,-3.98948
85,5.0375366,-88.644226,2.0811698,-1.8432668,0.80428916,-3.8362594
86,4.5190988,-88.60708,1.9144982,-2.0422194,0.77628803,-3.6582372
87,3.9874237,-88.57005,1.7720312,-2.1828349,0.7192669,-3.420323
88,3.4541972,-88.53295,1.6865839,-2.2431326,0.6271259,-3.0819695
89,2.917936,-88.49322,1.6714143,-2.2167647,0.4935258,-2.6085002
90,2.3731976,-88.44743,1.7314085,-2.1049497,0.31552252,-1.982393
91,1.8235875,-88.393585,1.8663124,-1.9169924,0.09868269,-1.2149385
92,1.2830905,-88.33228,2.0628202,-1.676604,-0.13950928,-0.3540467
93,0.7644688,-88.26519,2.2887733,-1.4168342,-0.37043285,0.5136964
94,0.26483017,-88.19206,2.5064828,-1.1668348,-0.5621803,1.2798386
95,-0.23953106,-88.110886,2.7008598,-0.94610035,-0.6928927,1.8574277
96,-0.77703226,-88.02015,2.8688443,-0.76651686,-0.7564027,2.2029638
97,-1.3587584,-87.92103,2.998325,-0.6382776,-0.7577664,2.3143044
98,-1.9707079,-87.818756,3.0752966,-0.5710901,-0.7097438,2.235554
99,-2.582286,-87.721146,3.0930917,-0.5636996,-0.6320768,2.0489984
100,-3.1640315,-87.63453,3.0560353,-0.5984801,-0.54605496,1.8416845
101,-3.6984735,-87.561,2.9784706,-0.65271163,-0.46611902,1.6705507
102,-4.180548,-87.4994,2.8781197,-0.70941776,-0.3976666,1.5547577
103,-4.61313,-87.44769,2.7708046,-0.75907403,-0.34053746,1.4898952
104,-5.001483,-87.40404,2.6675217,-0.7981772,-0.29267505,1.4631437
105,-5.349644,-87.366936,2.5734594,-0.82752955,-0.25204784,1.4614611
106,-5.6593814,-87.33522,2.4890969,-0.8502764,-0.21727523,1.4745413
107,-5.9309034,-87.30801,2.4123933,-0.8700551,-0.18759808,1.4953219
108,-6.164368,-87.28467,2.3408372,-0.88973504,-0.16260396,1.5195165
109,-6.361172,-87.26469,2.2726462,-0.9109499,-0.14196172,1.544852
110,-6.5244064,-87.24763,2.2069943,-0.93423367,-0.12528309,1.570339
111,-6.65851,-87.23308,2.143718,-0.9594165,-0.11210545,1.595719
112,-6.7685447,-87.22065,2.0829327,-0.9859737,-0.101932295,1.6211022
113,-6.859532,-87.209984,2.0248568,-1.0132136,-0.094274566,1.6467345
