time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,2.0287993,-90.196365,5.379646,0.16687118,0.07374918,-0.45202687
1,2.6383755,-90.02888,8.498831,0.3471144,0.09951388,-0.644397
2,3.3425925,-89.78149,13.10724,0.31744373,0.12293758,-0.69054306
3,3.6964183,-89.582855,17.146383,0.12797934,0.09601906,-0.5566482
4,3.6403797,-89.49454,19.54345,-0.04440595,0.023176886,-0.4194314
5,3.3876338,-89.48207,20.693943,-0.1494105,-0.061254255,-0.34987554
6,3.0867326,-89.500206,21.191248,-0.19998647,-0.13581444,-0.3224177
7,2.7952578,-89.522934,21.378185,-0.21860583,-0.19399759,-0.30350745
8,2.5138752,-89.539154,21.41088,-0.22032996,-0.23609209,-0.27174205
9,2.2179217,-89.54581,21.3583,-0.21278752,-0.26443967,-0.21652646
10,1.8796972,-89.54359,21.255795,-0.2013873,-0.28121054,-0.13549002
11,1.4788828,-89.534546,21.11928,-0.19113357,-0.2876579,-0.029838484
12,1.0057986,-89.521034,20.949604,-0.18560041,-0.2849652,0.09897383
13,0.46714428,-89.5053,20.747873,-0.18548931,-0.2762769,0.24800797
14,-0.115726404,-89.48938,20.521526,-0.18830718,-0.2662096,0.41142926
15,-0.7251132,-89.47488,20.271328,-0.19058116,-0.25680733,0.5837922
16,-1.3575333,-89.46304,19.985428,-0.18897398,-0.2464236,0.76288795
17,-2.011795,-89.45511,19.65262,-0.17913182,-0.23284087,0.9466764
18,-2.6773338,-89.451614,19.283157,-0.15583612,-0.21650806,1.1317427
19,-3.346173,-89.45186,18.901325,-0.11220396,-0.20040932,1.3208697
20,-4.019889,-89.45521,18.526957,-0.03819443,-0.18725249,1.5245639
21,-4.674813,-89.46309,18.194574,0.07473271,-0.17753407,1.7431604
22,-5.2392225,-89.4788,17.968557,0.23677647,-0.16889596,1.9584135
23,-5.6437407,-89.50285,17.904022,0.47068885,-0.15426585,2.1586316
24,-5.843431,-89.531944,18.025017,0.80033267,-0.12609506,2.3407652
25,-5.7781534,-89.562294,18.33018,1.2321079,-0.08634912,2.4781406
26,-5.349045,-89.592674,18.785524,1.7501023,-0.04901015,2.4963024
27,-4.5202703,-89.62982,19.333754,2.3344324,-0.033550076,2.3353438
28,-3.3744476,-89.68446,19.884407,2.946087,-0.05386,2.0230005
29,-2.037908,-89.76319,20.291574,3.484352,-0.10807086,1.6445187
30,-0.6313202,-89.86672,20.381134,3.857686,-0.1738224,1.2496142
31,0.69584674,-89.98482,20.166616,4.044688,-0.21490842,0.8628483
32,1.8494292,-90.09605,19.861149,4.032256,-0.21467847,0.50259376
33,2.824197,-90.187996,19.610916,3.8759475,-0.18739143,0.17626537
34,3.6391604,-90.26064,19.410202,3.691702,-0.14959274,-0.11084328
35,4.320592,-90.317764,19.203108,3.5466344,-0.10971633,-0.3625501
36,4.882345,-90.36124,18.97138,3.453396,-0.076119654,-0.58155143
37,5.3442464,-90.39381,18.710861,3.3948517,-0.057005562,-0.7844354
38,5.749077,-90.42311,18.39978,3.3380873,-0.058108144,-1.0099312
39,6.1394787,-90.458206,17.978613,3.2423322,-0.085794695,-1.3139927
40,6.531326,-90.51044,17.388487,3.0817466,-0.15333693,-1.7526032
41,6.897998,-90.59762,16.65338,2.8781388,-0.2837949,-2.356361
42,7.215818,-90.73152,15.812053,2.6313815,-0.4933051,-3.1314816
43,7.499669,-90.89447,14.928419,2.356903,-0.7485082,-3.9531758
44,7.7528725,-91.0517,14.103582,2.1323714,-0.969271,-4.6231947
45,7.9545164,-91.182434,13.396708,1.9849228,-1.1074002,-5.093799
46,8.097807,-91.28642,12.8177,1.9150145,-1.1662173,-5.401013
47,8.225657,-91.37309,12.304747,1.9080604,-1.1625519,-5.586556
48,8.385071,-91.454445,11.776936,1.9398524,-1.1070546,-5.694262
49,8.588592,-91.53801,11.200543,1.9872575,-1.0034162,-5.7533913
50,8.823482,-91.619255,10.597325,2.0159163,-0.85442156,-5.758536
51,9.070327,-91.68778,9.967816,1.9784229,-0.657605,-5.6728215
52,9.315,-91.74167,9.305316,1.8567231,-0.41287053,-5.469162
53,9.550491,-91.78094,8.7053995,1.6802027,-0.15632008,-5.1894755
54,9.744371,-91.803665,8.254523,1.5043875,0.05999549,-4.934007
55,9.870071,-91.81349,7.928322,1.3702463,0.21879362,-4.761081
56,9.94089,-91.815216,7.6662893,1.2709066,0.3363858,-4.661093
57,9.976875,-91.81113,7.4332604,1.1882882,0.430758,-4.6096516
58,9.989474,-91.80146,7.2067094,1.1111879,0.5131788,-4.5906243
59,9.9844475,-91.78547,6.9676466,1.0340507,0.5901894,-4.5948653
60,9.966306,-91.76209,6.702063,0.9554241,0.6655438,-4.6173053
61,9.941661,-91.730484,6.4016557,0.8777315,0.7425339,-4.6554685
62,9.923948,-91.69129,6.06465,0.809137,0.8275263,-4.708083
63,9.932903,-91.64781,5.692536,0.7644607,0.93179804,-4.774254
64,9.96459,-91.6041,5.298347,0.7515098,1.0577333,-4.8526287
65,9.974157,-91.56271,4.92967,0.75229543,1.1804708,-4.9367714
66,9.944735,-91.52566,4.6092143,0.7446347,1.2761196,-5.012962
67,9.89725,-91.494446,4.308553,0.7227468,1.3401558,-5.062158
68,9.848236,-91.46911,3.9987354,0.6879228,1.3723736,-5.0580792
69,9.807591,-91.44839,3.6710308,0.6398651,1.3686187,-4.9641733
70,9.78112,-91.42956,3.325178,0.57111084,1.3191556,-4.754157
71,9.763224,-91.40827,2.9515834,0.46658668,1.2135395,-4.4546137
72,9.733318,-91.38129,2.5369399,0.32133973,1.0576047,-4.1348233
73,9.665671,-91.348526,2.1018586,0.15915254,0.88164425,-3.846491
74,9.545618,-91.31123,1.6866859,0.0047960775,0.70712703,-3.5857787
75,9.37084,-91.272766,1.2761575,-0.1442927,0.52022946,-3.297917
76,9.158204,-91.238785,0.83627516,-0.2921809,0.30821747,-2.9555972
77,8.956603,-91.212204,0.47938022,-0.40964168,0.12116002,-2.644972
78,8.801311,-91.19384,0.27610597,-0.47869813,-0.005156867,-2.4325967
79,8.686167,-91.18185,0.1558357,-0.5211846,-0.08860848,-2.2973502
80,8.585949,-91.171646,0.054424364,-0.56405985,-0.14991257,-2.2075627
81,8.47771,-91.15935,-0.06738846,-0.625963,-0.20032322,-2.1444368
82,8.347177,-91.14303,-0.2284197,-0.7148095,-0.24507636,-2.0999079
83,8.19468,-91.12321,-0.42317,-0.82520264,-0.2853163,-2.0733752
84,8.03593,-91.1023,-0.6267838,-0.9418512,-0.3194784,-2.0670345
85,7.8910494,-91.08282,-0.8134331,-1.0498346,-0.3457607,-2.0809784
86,7.7717795,-91.06596,-0.97161907,-1.1421158,-0.36407426,-2.1119084
87,7.678991,-91.051735,-1.1044391,-1.2190474,-0.3758829,-2.1553016
88,7.607512,-91.039505,-1.2220243,-1.2843764,-0.38302925,-2.2077122
89,7.550636,-91.02857,-1.3356642,-1.3423483,-0.3870395,-2.2675424
90,7.502165,-91.018456,-1.4554843,-1.396415,-0.3891268,-2.3346639
91,7.4571986,-91.00906,-1.5900024,-1.4486914,-0.39051875,-2.4096675
92,7.4127603,-91.00089,-1.7464274,-1.4997722,-0.39281884,-2.4934223
93,7.3685374,-90.99507,-1.9301127,-1.5484078,-0.39851058,-2.5862658
94,7.328067,-90.99362,-2.1416225,-1.5901897,-0.4118989,-2.6839125
95,7.296958,-90.99947,-2.3773642,-1.6171678,-0.43924028,-2.773658
96,7.2756796,-91.01525,-2.6383061,-1.6215924,-0.486506,-2.8400266
97,7.2566686,-91.042046,-2.93432,-1.6004386,-0.55685174,-2.8731968
98,7.227883,-91.07919,-3.2791991,-1.556592,-0.6498123,-2.8708107
99,7.1771073,-91.12474,-3.680779,-1.4966902,-0.7617433,-2.8341362
