time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,4.8577704,-87.530594,4.5840964,0.44886366,-0.13560845,-0.2442818
1,5.954092,-87.51833,5.631796,0.7679274,-0.07664524,-0.19972731
2,8.116571,-87.46928,7.4083657,1.2156343,0.012861995,-0.1332787
3,10.867537,-87.373535,9.174785,1.5298009,0.110750794,-0.13215666
4,13.155415,-87.289345,10.201462,1.5506098,0.18162638,-0.2153141
5,14.529989,-87.266396,10.504275,1.3453821,0.19589698,-0.33194157
6,15.185541,-87.30174,10.413065,1.058372,0.15311214,-0.43795344
7,15.415769,-87.375175,10.160029,0.77523804,0.06693533,-0.5121565
8,15.424889,-87.470146,9.856578,0.5215639,-0.053645074,-0.55828017
9,15.33046,-87.57422,9.567132,0.30986705,-0.20218422,-0.5940963
10,15.201124,-87.67901,9.320766,0.14830066,-0.37006593,-0.6316367
11,15.08259,-87.78049,9.105609,0.035049636,-0.5449993,-0.66954046
12,15.000694,-87.87691,8.898221,-0.036702003,-0.7133541,-0.7037224
13,14.957489,-87.96742,8.693082,-0.07575052,-0.865861,-0.73726356
14,14.936145,-88.05227,8.496194,-0.09019276,-0.9968467,-0.7779093
15,14.912669,-88.13275,8.3080225,-0.08204692,-1.1004696,-0.833681
16,14.866544,-88.210205,8.1228695,-0.05253042,-1.1698959,-0.91343534
17,14.7890215,-88.283035,7.937573,-0.024574274,-1.1929419,-1.0302039
18,14.6784315,-88.34769,7.746836,-0.049014162,-1.1481279,-1.2038074
19,14.542488,-88.404434,7.5290313,-0.18166512,-1.0109597,-1.4589164
20,14.429949,-88.45391,7.2516527,-0.46730694,-0.7759942,-1.8088049
21,14.387753,-88.48661,6.8913426,-0.88905334,-0.48599625,-2.2139623
22,14.374961,-88.484604,6.4508867,-1.3435557,-0.19706711,-2.5913851
23,14.35295,-88.436424,5.9848933,-1.7396399,0.066563934,-2.8998396
24,14.288881,-88.344025,5.5531726,-2.0665152,0.28212517,-3.1461458
25,14.137883,-88.21504,5.141113,-2.3597858,0.43691248,-3.346038
26,13.9151,-88.05594,4.7244577,-2.6484568,0.5417035,-3.4998434
27,13.64893,-87.87085,4.2961473,-2.937386,0.6132965,-3.592539
28,13.326413,-87.6604,3.8207629,-3.2240684,0.6639338,-3.6184473
29,12.921519,-87.4321,3.2648735,-3.5181093,0.69498724,-3.5933754
30,12.426359,-87.20365,2.6248202,-3.8381503,0.70595217,-3.5410855
31,11.88159,-86.99935,1.9188678,-4.18713,0.7084388,-3.470266
32,11.328947,-86.834755,1.2046225,-4.510324,0.7123583,-3.3701515
33,10.755666,-86.69823,0.6006863,-4.701422,0.7061789,-3.2353442
34,10.207303,-86.57807,0.16598295,-4.7034607,0.6902075,-3.0768895
35,9.736479,-86.46331,-0.14297654,-4.5148106,0.68294746,-2.897472
36,9.308825,-86.34804,-0.39924788,-4.1720996,0.68990135,-2.6987138
37,8.85039,-86.24415,-0.65752673,-3.7512257,0.6967833,-2.4967923
38,8.33209,-86.15461,-0.9465773,-3.3082814,0.69863707,-2.3003485
39,7.7903733,-86.07619,-1.2634451,-2.8904028,0.6943418,-2.1117554
40,7.293312,-86.00995,-1.5734527,-2.549321,0.67752206,-1.9394243
41,6.8864985,-85.95843,-1.8375866,-2.3061862,0.6484803,-1.7944877
42,6.565155,-85.921974,-2.0462806,-2.1505377,0.612361,-1.6809489
43,6.294585,-85.896484,-2.2260416,-2.064914,0.57167417,-1.5928215
44,6.0419903,-85.876564,-2.3949082,-2.033137,0.52942693,-1.5217351
45,5.784132,-85.8586,-2.539809,-2.0403662,0.49262398,-1.4631281
46,5.5067525,-85.83973,-2.6566303,-2.0800192,0.46484858,-1.4145314
47,5.2128024,-85.818756,-2.755298,-2.1495273,0.4444642,-1.3742942
48,4.9213805,-85.79675,-2.8410795,-2.2409987,0.42935514,-1.3423233
49,4.655262,-85.77571,-2.914437,-2.3410752,0.4185143,-1.3191946
50,4.427522,-85.75703,-2.976011,-2.4378269,0.41121793,-1.3043693
51,4.237762,-85.741005,-3.0276792,-2.5258229,0.4066133,-1.2959452
52,4.0783286,-85.72723,-3.0718057,-2.605051,0.4039179,-1.2917485
53,3.9407148,-85.71511,-3.1109226,-2.6778612,0.40255398,-1.2900935
54,3.8180232,-85.704094,-3.1477048,-2.7471733,0.4021253,-1.2898741
55,3.7049737,-85.693695,-3.1848848,-2.8159986,0.40236008,-1.2904325
56,3.5972526,-85.68347,-3.2252262,-2.8875248,0.4030602,-1.2914219
57,3.4909382,-85.672935,-3.2715805,-2.965355,0.40406114,-1.2927147
58,3.3820982,-85.66157,-3.3269708,-3.0537434,0.40520734,-1.294337
59,3.2664964,-85.64877,-3.3946712,-3.157781,0.40634823,-1.2964256
60,3.1393373,-85.633865,-3.4781225,-3.2834737,0.40735996,-1.2991811
61,2.9949496,-85.61608,-3.5807006,-3.4376714,0.408197,-1.302816
62,2.8262641,-85.59459,-3.705177,-3.6278086,0.40895778,-1.307473
63,2.6237543,-85.56853,-3.8529155,-3.8616672,0.40991664,-1.3131264
64,2.3734314,-85.53703,-4.0228577,-4.1478314,0.41144705,-1.3194638
65,2.054779,-85.499344,-4.2096367,-4.496064,0.41370338,-1.3253641
66,1.6441687,-85.45543,-4.3994827,-4.910622,0.4158188,-1.3269624
67,1.1263944,-85.40588,-4.5709305,-5.3805327,0.41506588,-1.3166171
68,0.5082601,-85.35088,-4.705883,-5.881636,0.4073131,-1.2856061
69,-0.18239538,-85.29143,-4.803918,-6.381745,0.38938284,-1.2257259
70,-0.917128,-85.23255,-4.8880777,-6.841252,0.3618828,-1.1305586
71,-1.6777786,-85.18168,-4.9817305,-7.219271,0.32797956,-1.0003594
72,-2.453061,-85.14313,-5.080798,-7.4874406,0.28946447,-0.84237975
73,-3.2258997,-85.11761,-5.160837,-7.639676,0.24672392,-0.66545165
74,-3.9598255,-85.10558,-5.19028,-7.6856413,0.20020565,-0.47720855
75,-4.631748,-85.108604,-5.1462317,-7.6294703,0.14711565,-0.27403727
76,-5.2682476,-85.12989,-5.0290623,-7.447968,0.07732496,-0.025714861
77,-5.938199,-85.17397,-4.859681,-7.0814185,-0.028588133,0.33677134
78,-6.7153416,-85.239334,-4.654579,-6.4763184,-0.19458303,0.88898736
79,-7.5418406,-85.311424,-4.4075155,-5.7074766,-0.4069024,1.557459
80,-8.200787,-85.38218,-4.1334095,-4.9246206,-0.59177184,2.1279342
81,-8.663752,-85.44917,-3.8481529,-4.2059836,-0.7171727,2.525661
82,-9.009782,-85.51011,-3.5516222,-3.5652933,-0.8046615,2.8023252
83,-9.277302,-85.57413,-3.2580822,-2.980157,-0.87004733,3.0136979
84,-9.503267,-85.657295,-2.9718482,-2.3765523,-0.9129617,3.191422
85,-9.72808,-85.76632,-2.6785004,-1.724498,-0.9292462,3.3341649
86,-9.979482,-85.88733,-2.3641636,-1.1175365,-0.9193882,3.415208
87,-10.253314,-86.00263,-1.9969437,-0.6207312,-0.8848384,3.4090374
88,-10.497513,-86.09897,-1.5421045,-0.21123219,-0.8218001,3.3018434
89,-10.697124,-86.17553,-1.0195053,0.12560228,-0.7276282,3.1009946
90,-10.845075,-86.241516,-0.5978739,0.3359164,-0.6198418,2.8475928
91,-10.946409,-86.3094,-0.3415649,0.40397987,-0.5019651,2.5407147
92,-10.994336,-86.37862,-0.15773846,0.35184678,-0.37656736,2.1874053
93,-10.959214,-86.43437,0.015789732,0.21136177,-0.26567885,1.8399742
94,-10.8612175,-86.46972,0.18765043,0.055382956,-0.1865967,1.5415555
95,-10.748382,-86.49033,0.34487224,-0.057111766,-0.14066766,1.3216865
96,-10.646936,-86.50542,0.48026824,-0.116811,-0.11767329,1.1825184
97,-10.561846,-86.520706,0.6014006,-0.13563189,-0.10866058,1.1040081
98,-10.487309,-86.54054,0.72018456,-0.121393256,-0.10944503,1.0671643
99,-10.415327,-86.569756,0.8482163,-0.07320567,-0.11917678,1.0626789
100,-10.34227,-86.61277,0.9965646,0.014575539,-0.13806304,1.0883516
101,-10.278878,-86.67054,1.172399,0.14544958,-0.16446103,1.1441069
102,-10.258419,-86.739456,1.3742564,0.3154016,-0.19397627,1.2287235
103,-10.305119,-86.81441,1.5968561,0.5106075,-0.22245921,1.3381528
104,-10.370499,-86.88943,1.8397136,0.7064456,-0.24597842,1.4612797
105,-10.361568,-86.96551,2.1175284,0.88474274,-0.2564051,1.5865841
106,-10.2117195,-87.05945,2.4810963,1.0492468,-0.2372157,1.7159439
107,-9.95828,-87.173515,2.976421,1.212241,-0.1790306,1.8408787
108,-9.731864,-87.27924,3.583348,1.3686692,-0.09543069,1.9232194
109,-9.530917,-87.35934,4.2461586,1.4822143,-0.0015584393,1.9336121
110,-9.278415,-87.40259,4.8607554,1.5185283,0.08098188,1.8724732
111,-8.967825,-87.41115,5.360327,1.4707104,0.1381514,1.7720478
112,-8.656752,-87.39962,5.765115,1.3515347,0.17022559,1.658712
113,-8.381975,-87.37772,6.1146207,1.167395,0.17657298,1.5407791
114,-8.152269,-87.34608,6.4436874,0.9213672,0.15198532,1.4243078
115,-7.9836206,-87.3024,6.760962,0.6276686,0.09059438,1.327423
116,-7.888155,-87.251205,7.042212,0.32385027,-0.00047294938,1.2804632
117,-7.8664627,-87.20043,7.2658095,0.04853746,-0.10869812,1.3131977
118,-7.9263706,-87.15392,7.466653,-0.18701845,-0.23454215,1.444333
119,-8.093758,-87.11371,7.710782,-0.38001975,-0.39002016,1.6908447
120,-8.357678,-87.08454,7.997984,-0.49816868,-0.57677597,2.0640104
121,-8.653443,-87.07964,8.245829,-0.47320595,-0.77729875,2.567969
122,-8.933482,-87.11372,8.43352,-0.25171205,-0.97659975,3.2017076
123,-9.163783,-87.1811,8.695183,0.18282865,-1.1554124,3.8634226
124,-9.280594,-87.2715,9.147709,0.8655099,-1.2979933,4.4668713
125,-9.232912,-87.37675,9.854237,1.7936339,-1.3948652,4.9810553
126,-9.007087,-87.493126,10.829365,2.8418176,-1.4172289,5.317247
127,-8.593322,-87.62156,11.934642,3.8654447,-1.3472414,5.3984523
128,-7.9576473,-87.74182,12.941712,4.7359424,-1.2059577,5.211627
129,-7.0823946,-87.8311,13.75916,5.3928556,-1.0268823,4.782862
130,-5.9755898,-87.88409,14.453946,5.8581176,-0.8337033,4.1606603
131,-4.7427597,-87.9065,15.047162,6.155063,-0.6557132,3.450285
132,-3.5704103,-87.91833,15.455395,6.306194,-0.5280765,2.7889352
133,-2.5089488,-87.93231,15.676321,6.3476934,-0.46594092,2.2245746
134,-1.4866923,-87.94528,15.80481,6.324036,-0.46063903,1.735196
135,-0.48629993,-87.951126,15.9110365,6.2843785,-0.48994893,1.3162057
136,0.41599327,-87.95605,16.001322,6.256392,-0.5305831,0.98350793
137,1.1758939,-87.97313,16.061563,6.2451997,-0.5708001,0.7354676
138,1.8336018,-88.006325,16.091137,6.2504263,-0.61010814,0.5468095
139,2.4303906,-88.05022,16.094364,6.263873,-0.65003955,0.39067551
140,2.9791787,-88.096794,16.069761,6.2744517,-0.69040483,0.25017875
141,3.5038993,-88.14145,16.012566,6.2797174,-0.73119456,0.11339466
142,4.0545645,-88.185036,15.918184,6.2854223,-0.7738841,-0.03443344
143,4.6732516,-88.233765,15.792168,6.297928,-0.8189255,-0.20775008
144,5.3443727,-88.2932,15.654496,6.314582,-0.86329675,-0.40511617
145,6.0096517,-88.36031,15.519367,6.3222017,-0.90404016,-0.6054929
146,6.6446524,-88.43051,15.386067,6.3121433,-0.9419682,-0.79388994
147,7.2733645,-88.50402,15.248818,6.285323,-0.9801413,-0.9714662
148,7.9272428,-88.58173,15.099633,6.241228,-1.0229324,-1.1413976
149,8.633141,-88.66328,14.928375,6.1701546,-1.0778013,-1.3039972
150,9.418729,-88.748795,14.724045,6.052623,-1.1546211,-1.4601625
151,10.290996,-88.837616,14.475172,5.8640532,-1.2582908,-1.6092159
152,11.203559,-88.92414,14.167633,5.584969,-1.3783423,-1.7448685
153,12.08353,-89.0022,13.79797,5.2209263,-1.4881718,-1.8628823
154,12.86642,-89.07036,13.40719,4.8276296,-1.5586494,-1.9644015
155,13.511187,-89.127846,13.049092,4.4727907,-1.5744575,-2.0514822
156,14.0357065,-89.173294,12.724348,4.1634684,-1.531332,-2.1299005
157,14.488601,-89.20663,12.400263,3.86673,-1.4277794,-2.2066207
158,14.903083,-89.229935,12.048553,3.5538568,-1.2670548,-2.2862427
159,15.28132,-89.247345,11.6648655,3.2222178,-1.0630236,-2.3696644
160,15.609897,-89.26314,11.270359,2.895292,-0.83854806,-2.4529405
161,15.887861,-89.27986,10.886675,2.5967867,-0.61442703,-2.5305655
162,16.13499,-89.2975,10.511418,2.330075,-0.4021045,-2.5998852
163,16.380947,-89.31374,10.119772,2.083715,-0.20655747,-2.6596017
164,16.63754,-89.32512,9.688876,1.8466258,-0.032433182,-2.7003312
165,16.871073,-89.328865,9.224729,1.6189902,0.11369333,-2.6992342
166,17.027407,-89.3273,8.748734,1.4071937,0.22850731,-2.6421108
167,17.0558,-89.33074,8.275234,1.2093806,0.31497365,-2.5427256
168,16.924341,-89.3535,7.7963953,1.0033894,0.37566268,-2.4170887
169,16.670933,-89.403564,7.3004565,0.766913,0.41024643,-2.2724507
170,16.41458,-89.47102,6.819126,0.5225465,0.419811,-2.1281323
171,16.24421,-89.5398,6.4016643,0.30396447,0.40431982,-2.0021188
172,16.158009,-89.60659,6.0665627,0.11303727,0.36526024,-1.8956437
173,16.12225,-89.67805,5.8049173,-0.06104512,0.31190246,-1.8052181
174,16.111225,-89.75976,5.5969815,-0.22735453,0.25736865,-1.7313691
175,16.109217,-89.85122,5.4211864,-0.39067927,0.21485049,-1.6778495
176,16.10617,-89.94637,5.2623563,-0.5477104,0.19571283,-1.6482915
177,16.09753,-90.036736,5.1168704,-0.68700194,0.20617688,-1.6429429
178,16.08432,-90.11532,4.9897304,-0.79573405,0.24553919,-1.6575078
179,16.070784,-90.17892,4.8860903,-0.8678591,0.3080387,-1.6849701
180,16.061165,-90.22778,4.806383,-0.9060699,0.38605452,-1.7183453
181,16.057707,-90.26397,4.747398,-0.917915,0.47230554,-1.7522614
182,16.06036,-90.289894,4.704773,-0.9114572,0.5609462,-1.7832314
183,16.067406,-90.30767,4.6743255,-0.8931079,0.64799315,-1.809313
184,16.076176,-90.31897,4.652464,-0.8671466,0.73130786,-1.8296118
185,16.083572,-90.32508,4.6363077,-0.8359613,0.8102909,-1.8438473
186,16.086472,-90.32693,4.6237183,-0.80049264,0.8854534,-1.8520352
187,16.082172,-90.32515,4.613272,-0.76074344,0.9579467,-1.8543206
188,16.069025,-90.3201,4.6041718,-0.7163346,1.0290905,-1.850958
189,16.046947,-90.31183,4.5961075,-0.66705245,1.0999393,-1.842374
190,16.017649,-90.30016,4.589092,-0.61325204,1.1709955,-1.8292463
191,15.984198,-90.28475,4.5832887,-0.5559782,1.2421416,-1.8124796
192,15.950111,-90.26524,4.578912,-0.49678573,1.31276,-1.7930782
193,15.918411,-90.24139,4.5762157,-0.43740854,1.3819244,-1.7719642
194,15.891068,-90.213165,4.575487,-0.37947318,1.4485424,-1.749836
195,15.868915,-90.18088,4.5770392,-0.3243188,1.5114468,-1.7271205
196,15.85191,-90.145164,4.581144,-0.27293295,1.5694901,-1.7040277
197,15.839488,-90.106926,4.58797,-0.22595567,1.6216464,-1.680656
198,15.830909,-90.067276,4.597526,-0.18372402,1.6671286,-1.6570987
199,15.825458,-90.02739,4.609654,-0.14633784,1.7054716,-1.6335113
