time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,4.8713555,-87.53208,4.5819607,0.44737524,-0.1352245,-0.24765447
1,6.006919,-87.52372,5.6195083,0.76046544,-0.07455033,-0.2143749
2,8.234041,-87.480255,7.369403,1.1936071,0.018162845,-0.16825497
3,11.042508,-87.39025,9.091652,1.4839678,0.11739668,-0.18746993
4,13.344128,-87.31133,10.068884,1.4790907,0.18403667,-0.28102428
5,14.689896,-87.29398,10.329457,1.2555999,0.18886742,-0.39837453
6,15.289791,-87.33676,10.2043,0.9589273,0.13286325,-0.4989765
7,15.457812,-87.4199,9.920877,0.66939956,0.0300377,-0.56695485
8,15.413432,-87.5252,9.594199,0.41312513,-0.10953618,-0.61213106
9,15.282183,-87.63774,9.290369,0.20595095,-0.2754991,-0.6530753
10,15.138836,-87.746956,9.025621,0.053674158,-0.4513291,-0.6971135
11,15.025873,-87.84829,8.780071,-0.051650953,-0.6176375,-0.74433345
12,14.951934,-87.942276,8.538137,-0.12428888,-0.7599226,-0.8016009
13,14.902065,-88.03199,8.297182,-0.17747265,-0.8688226,-0.88318926
14,14.853661,-88.12119,8.053339,-0.22194973,-0.9334647,-1.0080792
15,14.787822,-88.21144,7.800309,-0.27409336,-0.93208617,-1.1993911
16,14.698015,-88.29813,7.5319123,-0.37531623,-0.8317818,-1.4742892
17,14.61298,-88.3719,7.226206,-0.59519845,-0.62401116,-1.8280364
18,14.568603,-88.42238,6.8456964,-0.9654459,-0.36067343,-2.2265844
19,14.514901,-88.43364,6.373203,-1.4145687,-0.09828755,-2.6091282
20,14.417848,-88.3887,5.8683677,-1.8293378,0.14812315,-2.9298482
21,14.271158,-88.28823,5.401496,-2.1768343,0.3545606,-3.1846762
22,14.046291,-88.14175,4.9547524,-2.4945583,0.49832743,-3.3839417
23,13.758674,-87.95736,4.502813,-2.807418,0.58807826,-3.5219314
24,13.426169,-87.74481,4.028258,-3.111422,0.64544857,-3.5864542
25,13.033616,-87.513405,3.4926188,-3.4072187,0.6821587,-3.5854383
26,12.558261,-87.27627,2.8750892,-3.7117522,0.6976464,-3.5441039
27,12.009175,-87.05389,2.1891289,-4.0349174,0.69712013,-3.479604
28,11.440445,-86.87049,1.4732985,-4.3496065,0.69686186,-3.3846996
29,10.868177,-86.72436,0.8105943,-4.5767164,0.6979942,-3.2481678
30,10.307511,-86.59691,0.3018701,-4.6228037,0.6898668,-3.0801096
31,9.80767,-86.47716,-0.06068398,-4.464228,0.68434,-2.892108
32,9.344845,-86.359116,-0.35396886,-4.1381817,0.6915236,-2.6900926
33,8.851286,-86.251884,-0.6406133,-3.7195175,0.70044357,-2.4868104
34,8.306427,-86.15882,-0.95061564,-3.2723956,0.7035425,-2.2883408
35,7.752201,-86.07712,-1.280451,-2.8550506,0.69763404,-2.097909
36,7.253771,-86.008675,-1.5947735,-2.520486,0.6776968,-1.9253931
37,6.849954,-85.956535,-1.8566716,-2.2852552,0.64596486,-1.7819917
38,6.530346,-85.9203,-2.0628183,-2.1369812,0.60786253,-1.6703882
39,6.2581224,-85.89491,-2.2434204,-2.0583715,0.56572753,-1.5835469
40,6.000488,-85.874725,-2.4130952,-2.033091,0.5230932,-1.5131829
41,5.733933,-85.85601,-2.557749,-2.0469296,0.48690337,-1.4549987
42,5.4453487,-85.835945,-2.6759794,-2.0945017,0.4597978,-1.4065366
43,5.1406503,-85.81367,-2.777531,-2.1728787,0.43980384,-1.3664136
44,4.841664,-85.79059,-2.866473,-2.272553,0.42500353,-1.3349353
45,4.5717645,-85.76878,-2.9430587,-2.3789587,0.41452807,-1.3127488
46,4.341669,-85.74947,-3.0083902,-2.480795,0.40761447,-1.2989839
47,4.1480055,-85.73268,-3.0648,-2.574297,0.4033664,-1.2914425
48,3.9815197,-85.71781,-3.115031,-2.6608567,0.40101123,-1.2879086
