time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,5.2202287,-87.43135,4.046608,0.4358885,-0.007614177,-0.43430245
1,6.1096816,-87.487206,3.912455,0.27201906,-0.008980249,-0.4078888
2,7.3887143,-87.55901,3.7057462,0.06443407,-0.017400097,-0.3485995
3,8.631181,-87.614624,3.4588356,-0.103936896,-0.028031472,-0.2519642
4,9.558606,-87.64409,3.2094576,-0.1885358,-0.034197386,-0.14594449
5,10.15217,-87.65638,2.9991956,-0.20699553,-0.03745875,-0.06665809
6,10.50843,-87.66166,2.8426452,-0.19239627,-0.040878836,-0.019865433
7,10.722121,-87.66563,2.7344828,-0.16624872,-0.04482275,0.007315447
8,10.855718,-87.67059,2.6658714,-0.13808115,-0.048377227,0.024821958
9,10.945983,-87.67723,2.6294012,-0.110716805,-0.050483245,0.03556143
10,11.014043,-87.68549,2.619451,-0.0842116,-0.05037081,0.038928974
11,11.07163,-87.695076,2.6314843,-0.05776228,-0.047778208,0.033956755
12,11.124412,-87.705536,2.6613028,-0.030347692,-0.043037612,0.02077823
13,11.174286,-87.71641,2.7046165,-0.0009927314,-0.036959287,0.0005767248
14,11.221742,-87.7272,2.7565715,0.030472262,-0.030425731,-0.025822023
15,11.267658,-87.73761,2.8122864,0.06327768,-0.023996148,-0.058690112
16,11.313593,-87.747696,2.8687873,0.09702967,-0.017838005,-0.09899867
17,11.362022,-87.75788,2.925487,0.13237481,-0.011669484,-0.1488118
18,11.416306,-87.768776,2.9830453,0.17051664,-0.00475264,-0.21164069
19,11.479442,-87.780975,3.042577,0.21245143,0.003841083,-0.29220635
20,11.552325,-87.794914,3.1058764,0.258694,0.014760605,-0.39629298
21,11.632605,-87.81088,3.175804,0.30946404,0.027924545,-0.53001225
22,11.714492,-87.82903,3.2560775,0.36545786,0.04247027,-0.69753176
23,11.789687,-87.84925,3.3499343,0.42908892,0.057651743,-0.89853215
24,11.848856,-87.87124,3.458397,0.5054203,0.07438497,-1.1270722
25,11.88323,-87.89482,3.5795338,0.601043,0.09596869,-1.3724946
26,11.888532,-87.91978,3.7089436,0.7153283,0.12567131,-1.6230776
27,11.873517,-87.94484,3.8389802,0.8262999,0.1606085,-1.870628
28,11.858134,-87.96755,3.9567184,0.9013504,0.19158784,-2.107645
29,11.8533535,-87.986145,4.0504165,0.9304849,0.21326116,-2.3219426
30,11.8566265,-88.00052,4.117104,0.92612505,0.22663581,-2.5036554
31,11.861966,-88.011345,4.160247,0.9033481,0.23419966,-2.650771
32,11.864853,-88.0192,4.1846795,0.8715256,0.23763625,-2.7669265
33,11.8628845,-88.024284,4.193091,0.8337416,0.2377813,-2.858632
34,11.855995,-88.026276,4.18258,0.78683686,0.23488681,-2.9341023
35,11.847293,-88.02398,4.13818,0.7179942,0.22854275,-3.003302
36,11.840576,-88.01509,4.029378,0.60162115,0.21756284,-3.077326
37,11.835724,-87.997925,3.832843,0.41018748,0.20163196,-3.1650918
38,11.834518,-87.972534,3.5510893,0.12596601,0.18572803,-3.2761433
39,11.816989,-87.93877,3.1918929,-0.24586342,0.17969814,-3.4058661
40,11.694874,-87.89542,2.7258081,-0.687121,0.18908356,-3.5130324
41,11.360114,-87.84348,2.0949996,-1.2065296,0.21293506,-3.5916195
42,10.795292,-87.782455,1.3206018,-1.7994553,0.25712532,-3.7006705
43,10.0884905,-87.70737,0.4733537,-2.3805692,0.32818413,-3.7566385
44,9.322986,-87.62014,-0.39072147,-2.8738847,0.41879788,-3.6414192
45,8.584678,-87.52871,-1.1788098,-3.2708147,0.49934182,-3.4617155
46,7.9023333,-87.434235,-1.861168,-3.5966344,0.5553346,-3.261914
47,7.2167077,-87.328476,-2.4660447,-3.8744473,0.5887457,-2.9980574
48,6.478403,-87.2117,-2.9743245,-4.096666,0.6011286,-2.6542308
49,5.6937456,-87.10333,-3.3098319,-4.235562,0.5992266,-2.247506
50,4.9107294,-87.01658,-3.4816,-4.2899485,0.59666914,-1.8090248
51,4.171547,-86.94885,-3.5495093,-4.2915463,0.59810895,-1.3740199
52,3.48901,-86.89486,-3.5499394,-4.270707,0.600855,-0.96264255
53,2.8594966,-86.84899,-3.5213406,-4.2377787,0.60286,-0.5983145
54,2.273264,-86.80724,-3.4939997,-4.1981235,0.60444784,-0.30421
55,1.7950566,-86.77268,-3.4685605,-4.158447,0.6086753,-0.095152415
56,1.4745617,-86.74835,-3.4409955,-4.1241016,0.6168844,0.037185807
57,1.2667367,-86.73166,-3.4153793,-4.098049,0.62844926,0.12195142
