time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,5.228016,-87.432846,4.055183,0.44303742,-0.007901763,-0.43558756
1,6.132894,-87.492325,3.944263,0.29727262,-0.009535213,-0.41440514
2,7.4288096,-87.568756,3.7715683,0.11303091,-0.016837198,-0.36755827
3,8.684533,-87.62783,3.554789,-0.038687542,-0.024253663,-0.2910056
4,9.622138,-87.65859,3.3190825,-0.118782595,-0.026029002,-0.20617424
5,10.224847,-87.670784,3.1092238,-0.14066829,-0.024783526,-0.14245178
6,10.589066,-87.67552,2.9491785,-0.13208364,-0.024142865,-0.10493449
7,10.809192,-87.67898,2.8385522,-0.111773744,-0.02465393,-0.08303482
8,10.94793,-87.683624,2.7696722,-0.08821936,-0.025416885,-0.06877861
9,11.04204,-87.69011,2.7346542,-0.06401451,-0.025430974,-0.060190987
10,11.112014,-87.69827,2.7266707,-0.039318338,-0.024104383,-0.05790372
11,11.168767,-87.70765,2.7398322,-0.013446168,-0.02139182,-0.062383752
12,11.217856,-87.71772,2.76873,0.014339193,-0.017671842,-0.07336048
13,11.2625,-87.727974,2.807917,0.04399021,-0.013416444,-0.09078509
14,11.305217,-87.738106,2.8525093,0.074779704,-0.008933944,-0.115224965
15,11.348188,-87.74809,2.8995829,0.10642807,-0.004308213,-0.14757533
16,11.393729,-87.75822,2.9483485,0.13959457,0.0006823646,-0.18948348
17,11.4445,-87.768936,2.9992766,0.17548431,0.006596356,-0.24384572
18,11.502745,-87.78074,3.05334,0.21510288,0.014155733,-0.31461024
19,11.569073,-87.793976,3.1119525,0.25880167,0.023897227,-0.40630087
20,11.641735,-87.8089,3.1772544,0.30641967,0.035871826,-0.52355576
21,11.716646,-87.82568,3.2520828,0.35807937,0.049597226,-0.67003256
22,11.787644,-87.84436,3.3392031,0.4154626,0.06453354,-0.846567
23,11.846852,-87.86486,3.4401393,0.48292106,0.081187636,-1.0497146
24,11.885529,-87.88711,3.5545564,0.5671143,0.10207419,-1.2718971
25,11.8970585,-87.91105,3.6802108,0.6712553,0.13053608,-1.5039012
26,11.884703,-87.93592,3.8114743,0.7818988,0.165616,-1.7389597
27,11.865403,-87.959564,3.9368536,0.8689796,0.19920206,-1.9719145
28,11.853881,-87.9798,4.0440784,0.9148833,0.22434855,-2.192508
29,11.851407,-87.99604,4.1285276,0.9260369,0.24095231,-2.3889892
30,11.853061,-88.00883,4.193082,0.9166512,0.25171012,-2.556024
31,11.853797,-88.0189,4.2439647,0.89800864,0.2588617,-2.6946163
32,11.849665,-88.026794,4.288001,0.8769874,0.26379815,-2.8092449
33,11.83778,-88.03285,4.3313212,0.8572072,0.26740092,-2.905862
34,11.816331,-88.037285,4.3787675,0.8403378,0.27030632,-2.9905934
35,11.784756,-88.04028,4.433652,0.82705295,0.273026,-3.0688384
36,11.74395,-88.04202,4.497765,0.8175646,0.27597997,-3.1447434
37,11.696214,-88.04272,4.571569,0.8118039,0.27947736,-3.2210443
38,11.644728,-88.04263,4.654509,0.80934316,0.283678,-3.2992818
39,11.59278,-88.04199,4.7452326,0.80917066,0.28856468,-3.380292
40,11.543007,-88.04097,4.841461,0.8094125,0.29393646,-3.4648018
41,11.49697,-88.03952,4.939357,0.8069708,0.29940265,-3.5540662
42,11.455029,-88.03727,5.032228,0.796836,0.30430946,-3.650595
43,11.416611,-88.033264,5.108322,0.7705371,0.3075323,-3.7592826
44,11.380569,-88.02571,5.147776,0.7134013,0.30716717,-3.8895335
45,11.344655,-88.01187,5.120532,0.6019432,0.30049688,-4.05892
46,11.308488,-87.98851,4.98763,0.40626013,0.284912,-4.2950907
47,11.281151,-87.95413,4.7162185,0.10988517,0.26146695,-4.615206
48,11.266716,-87.9113,4.304408,-0.2595778,0.23813057,-4.9736447
49,11.210952,-87.86439,3.7712657,-0.6501484,0.22389425,-5.264036
50,11.024244,-87.8164,3.1218998,-1.0397947,0.220387,-5.4004517
51,10.665716,-87.767426,2.377332,-1.4331845,0.2255951,-5.379298
52,10.1943655,-87.71661,1.6164919,-1.8100444,0.24218465,-5.297569
53,9.681425,-87.6617,0.8653794,-2.157935,0.2765376,-5.205707
54,9.10992,-87.59589,0.066829525,-2.512164,0.33410257,-5.021722
55,8.464995,-87.51627,-0.7893693,-2.9187953,0.41065705,-4.6404624
56,7.827535,-87.42902,-1.6079494,-3.33296,0.47988677,-4.15558
57,7.2630954,-87.33587,-2.3115137,-3.6756203,0.52065086,-3.7243378
58,6.6716638,-87.23448,-2.8901699,-3.9578547,0.54564136,-3.3074183
59,5.967532,-87.13486,-3.3020594,-4.189009,0.56714386,-2.8403242
60,5.1989436,-87.05029,-3.5355322,-4.339488,0.5829695,-2.3332777
61,4.4416485,-86.98122,-3.642958,-4.405386,0.5940723,-1.8216076
62,3.7499518,-86.922386,-3.6795237,-4.412299,0.60343194,-1.3472872
63,3.1595607,-86.872856,-3.665025,-4.3816233,0.60898143,-0.9381004
64,2.6339588,-86.83057,-3.622825,-4.331259,0.6095882,-0.59260464
65,2.1273649,-86.792076,-3.582206,-4.276309,0.60838276,-0.31277096
66,1.6996694,-86.760155,-3.5453818,-4.225551,0.6100898,-0.110106654
67,1.4063795,-86.73768,-3.5076516,-4.182513,0.61589944,0.0207554
68,1.2173553,-86.72272,-3.4709752,-4.147515,0.6244563,0.10437604
69,1.0808053,-86.71175,-3.4372084,-4.1207967,0.6357044,0.16337146
70,0.9554214,-86.70164,-3.4076912,-4.104314,0.6511138,0.2134523
71,0.8128175,-86.68995,-3.3831422,-4.1002383,0.6729478,0.2643127
72,0.63786405,-86.675095,-3.3627522,-4.109045,0.7039578,0.3192661
73,0.42554137,-86.656265,-3.3435533,-4.129379,0.74716705,0.37649336
74,0.17995307,-86.633804,-3.3225925,-4.1587663,0.8035168,0.43263057
75,-0.08018449,-86.60987,-3.3009012,-4.1934166,0.8681508,0.48537007
76,-0.3318787,-86.58711,-3.2822196,-4.2290416,0.93313384,0.53360933
77,-0.56871134,-86.566315,-3.268726,-4.2630024,0.99445385,0.57678574
78,-0.80085045,-86.54653,-3.2604659,-4.294731,1.0529737,0.6147559
79,-1.0428386,-86.52631,-3.256657,-4.3245335,1.1112976,0.6478955
80,-1.3065658,-86.50446,-3.256395,-4.3526,1.1717169,0.6771483
81,-1.5991721,-86.4801,-3.2588332,-4.3786106,1.2355514,0.7039738
82,-1.9221697,-86.45269,-3.2632802,-4.4016623,1.3029829,0.7300704
83,-2.271387,-86.42189,-3.2693985,-4.420453,1.3731686,0.75687426
84,-2.6394835,-86.38738,-3.2775204,-4.433827,1.4448158,0.7851445
85,-3.021513,-86.348625,-3.2888734,-4.441506,1.5171803,0.8150813
86,-3.4202652,-86.30458,-3.3050644,-4.444188,1.5907816,0.8469263
87,-3.8464527,-86.25398,-3.3260968,-4.4419355,1.6669341,0.88116485
88,-4.3124065,-86.195915,-3.347593,-4.431125,1.7458827,0.9179526
89,-4.8210545,-86.13056,-3.3602316,-4.4018173,1.8240495,0.95665544
90,-5.362117,-86.058235,-3.3510306,-4.335893,1.8927594,0.99638945
91,-5.9291315,-85.97533,-3.307752,-4.2045946,1.9417453,1.0387837
92,-6.5430307,-85.87042,-3.2273924,-3.9681916,1.9632831,1.0906403
93,-7.2231655,-85.73192,-3.1125557,-3.5912642,1.9484819,1.1532269
94,-7.8845253,-85.57143,-2.9398339,-3.0735147,1.878554,1.213587
95,-8.387711,-85.41832,-2.6531074,-2.4336553,1.7305801,1.2784897
96,-8.715345,-85.29489,-2.2479722,-1.7168599,1.5091125,1.3828553
97,-8.90889,-85.21706,-1.8141271,-1.0814589,1.2683569,1.5315186
98,-9.000615,-85.17857,-1.4216748,-0.6550147,1.0610706,1.6925273
99,-9.055414,-85.15983,-1.0724927,-0.4045986,0.8952568,1.853101
100,-9.124514,-85.148476,-0.746844,-0.25695658,0.7579525,2.0209162
101,-9.21315,-85.14102,-0.42088905,-0.1671227,0.63593376,2.20821
102,-9.293274,-85.13966,-0.06325547,-0.115090236,0.51801986,2.4298525
103,-9.336253,-85.14984,0.35227284,-0.092845425,0.39396456,2.7011719
104,-9.35552,-85.17778,0.8189302,-0.08692567,0.25634983,3.0238955
105,-9.385953,-85.2285,1.3382002,-0.07551737,0.10038581,3.3842258
106,-9.420623,-85.305626,1.964558,-0.04715778,-0.082449526,3.7556605
107,-9.391566,-85.41601,2.7509646,-0.011097149,-0.30710468,4.090966
108,-9.229658,-85.56413,3.670611,0.025039865,-0.56688714,4.3215446
109,-8.992951,-85.73302,4.610485,0.07016243,-0.8077729,4.422603
110,-8.797264,-85.89911,5.490226,0.12916926,-0.98356336,4.4333158
111,-8.65482,-86.06356,6.3376756,0.1844845,-1.0956608,4.4072847
112,-8.533263,-86.23613,7.14961,0.22842723,-1.1543245,4.3936
113,-8.420933,-86.41771,7.8996663,0.27336475,-1.1642437,4.4027405
114,-8.299761,-86.596375,8.619631,0.33943123,-1.1283212,4.3911915
115,-8.075829,-86.76265,9.342717,0.44835138,-1.0468557,4.3096533
116,-7.7336044,-86.91819,10.084542,0.625173,-0.92800474,4.1417108
117,-7.4067793,-87.05713,10.798205,0.8635394,-0.80708086,3.9218326
118,-7.130521,-87.16563,11.352712,1.0956552,-0.71607715,3.711894
119,-6.82341,-87.24995,11.760665,1.2999136,-0.6598546,3.5480523
120,-6.44921,-87.324715,12.139865,1.5083092,-0.6330759,3.422247
121,-6.0895023,-87.38114,12.482267,1.7064755,-0.6348327,3.2981334
122,-5.7310047,-87.41851,12.788105,1.892749,-0.66740924,3.1218767
123,-5.2573624,-87.45108,13.1378145,2.0985014,-0.73414755,2.8260977
124,-4.61569,-87.48737,13.566752,2.3235471,-0.82730275,2.3814788
125,-3.9076567,-87.5246,13.995251,2.5361137,-0.9146253,1.881572
126,-3.2967682,-87.55537,14.354384,2.7340608,-0.9677231,1.4413675
127,-2.8473291,-87.581375,14.643979,2.945309,-0.98080355,1.1067674
128,-2.5140543,-87.61063,14.8820095,3.2085054,-0.9558571,0.8690445
129,-2.1979818,-87.64895,15.094484,3.5793228,-0.8889256,0.6929392
130,-1.7777286,-87.69761,15.292492,4.1226425,-0.7742069,0.5619975
131,-1.179882,-87.7561,15.399714,4.8316727,-0.6289549,0.5289425
