time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,1.021568,-87.916115,5.7842016,-0.022707937,0.035807844,-0.26011452
1,3.2504067,-87.989716,6.74038,0.22152868,-0.13991447,-1.1157404
2,6.7486506,-88.096375,8.013633,0.4462214,-0.42333513,-2.5368161
3,9.868802,-88.19073,8.856556,0.48776412,-0.6211595,-3.7857764
4,11.726561,-88.25357,9.125184,0.38187516,-0.6489489,-4.446969
5,12.60948,-88.29515,9.068043,0.21966553,-0.5654865,-4.6821504
6,12.970422,-88.3256,8.883906,0.055269767,-0.43623978,-4.7054896
7,13.080901,-88.34935,8.668709,-0.08995463,-0.30802652,-4.6442647
8,13.075353,-88.368515,8.465131,-0.20922871,-0.21141727,-4.5694
9,13.033382,-88.383995,8.297735,-0.30511338,-0.14651383,-4.5065565
10,12.989689,-88.396355,8.169025,-0.38219923,-0.10219752,-4.4565988
11,12.952251,-88.406136,8.070124,-0.44342944,-0.070577145,-4.4157996
12,12.921177,-88.41383,7.9903855,-0.49151263,-0.047339816,-4.3815227
13,12.893686,-88.41969,7.918809,-0.5305136,-0.030002318,-4.351015
14,12.865431,-88.423744,7.8438787,-0.5657107,-0.016999278,-4.3203506
15,12.830838,-88.42592,7.7535915,-0.6024463,-0.007283118,-4.2841763
16,12.779992,-88.425964,7.634627,-0.64518064,-4.525639e-05,-4.2343287
17,12.697568,-88.42324,7.4732847,-0.697956,0.004592745,-4.158692
18,12.581134,-88.4169,7.2677565,-0.76563555,0.0027765671,-4.0520706
19,12.448535,-88.40762,7.030691,-0.8510259,-0.0087666875,-3.9314744
20,12.310754,-88.397865,6.7630405,-0.95839643,-0.029059721,-3.815079
21,12.160137,-88.38982,6.4466486,-1.0955284,-0.058376707,-3.6964743
22,11.988886,-88.38564,6.0605927,-1.2726328,-0.09995878,-3.5471451
23,11.783527,-88.38869,5.5882487,-1.5072918,-0.16013743,-3.3365128
24,11.511239,-88.39953,5.0622044,-1.7831008,-0.23729439,-3.105767
25,11.132138,-88.41073,4.5543494,-2.0174384,-0.3196765,-2.9703393
26,10.635337,-88.41944,4.0375214,-2.193147,-0.3997515,-2.9780746
27,10.042755,-88.42747,3.431421,-2.3509786,-0.46869695,-3.1147094
28,9.433528,-88.43583,2.7419941,-2.5137093,-0.5001522,-3.3488307
29,8.859869,-88.44568,2.047733,-2.681216,-0.4661741,-3.649605
30,8.26213,-88.45088,1.367031,-2.8701959,-0.36912873,-4.027189
31,7.581255,-88.438065,0.6517051,-3.1746953,-0.16610226,-4.373744
32,6.8297763,-88.38701,-0.13752621,-3.576282,0.13893022,-4.541449
33,6.160419,-88.281235,-0.91338414,-3.9300323,0.43559617,-4.466823
34,5.5920033,-88.146996,-1.5347906,-4.183758,0.6348361,-4.195496
35,4.982651,-88.01443,-2.004326,-4.310264,0.728676,-3.735206
36,4.1883936,-87.88538,-2.3997896,-4.270233,0.7397961,-3.0370386
37,3.2066367,-87.7659,-2.705495,-4.0799775,0.69378704,-2.1468709
38,2.242569,-87.678276,-2.877104,-3.8105505,0.61723715,-1.203324
39,1.4487135,-87.6288,-2.9541638,-3.5482724,0.5358576,-0.33031797
40,0.87750036,-87.60643,-2.9713595,-3.338712,0.469496,0.36411414
41,0.5343684,-87.600204,-2.926139,-3.17873,0.42724296,0.8076537
42,0.3352915,-87.60064,-2.8625128,-3.0688415,0.40566093,1.048528
43,0.19936301,-87.60158,-2.8229678,-3.0117543,0.39796624,1.167137
44,0.08307398,-87.60016,-2.8262722,-3.005272,0.39971355,1.2158915
45,-0.036994983,-87.59501,-2.881302,-3.0484207,0.4092047,1.2207875
46,-0.17691843,-87.58506,-2.994387,-3.1450922,0.42670408,1.1913524
47,-0.35175925,-87.568855,-3.1703455,-3.3049772,0.4540466,1.1265079
48,-0.57993776,-87.54397,-3.4105198,-3.5427575,0.4944445,1.0184201
49,-0.8852853,-87.50673,-3.7096474,-3.8740273,0.55152076,0.85695755
50,-1.2932972,-87.453,-4.0524263,-4.303133,0.62624043,0.6389595
51,-1.823774,-87.37991,-4.410739,-4.8032913,0.7123564,0.3858365
52,-2.4854074,-87.286644,-4.7485447,-5.310765,0.7949057,0.1529446
53,-3.262863,-87.17493,-5.0340023,-5.7372737,0.85358936,0.02035017
54,-4.10792,-87.0511,-5.242383,-5.9801993,0.86899906,0.08365193
55,-4.970115,-86.928215,-5.3462925,-5.9490523,0.82689077,0.43292853
56,-5.83395,-86.82083,-5.305681,-5.592651,0.7183258,1.1169903
57,-6.660833,-86.73631,-5.0946302,-4.9409723,0.5538499,2.0912616
58,-7.3587766,-86.68519,-4.7340775,-4.137255,0.37215695,3.2048786
59,-7.8639646,-86.68166,-4.283804,-3.3643944,0.21264152,4.2302566
60,-8.148291,-86.7122,-3.8535273,-2.7916596,0.09645288,4.91458
61,-8.32722,-86.75666,-3.4614794,-2.4104033,0.012929665,5.262571
62,-8.510677,-86.80969,-3.0464928,-2.1244416,-0.060072403,5.4066243
63,-8.716531,-86.87195,-2.567423,-1.8751359,-0.1346747,5.4133854
64,-8.922583,-86.94539,-2.0187047,-1.6476257,-0.2130845,5.2770586
65,-9.112585,-87.03883,-1.3852869,-1.437889,-0.2933308,4.941513
66,-9.285738,-87.16265,-0.63558024,-1.2374349,-0.36938086,4.3578134
67,-9.435402,-87.304436,0.15775615,-1.0612308,-0.42695203,3.617088
68,-9.523039,-87.434654,0.82261735,-0.9292381,-0.45815346,2.939197
69,-9.531808,-87.54009,1.3115357,-0.82746667,-0.47158238,2.4373686
70,-9.501515,-87.6209,1.6708492,-0.7367192,-0.47693855,2.0983279
71,-9.46472,-87.67923,1.9322039,-0.6523222,-0.47869438,1.882188
72,-9.429649,-87.719345,2.1176536,-0.5771209,-0.47880784,1.7492248
73,-9.396964,-87.74644,2.249065,-0.5127755,-0.4782031,1.6668565
74,-9.367165,-87.76489,2.3445034,-0.4576923,-0.47715133,1.6129436
75,-9.341273,-87.777885,2.416312,-0.4087549,-0.47552583,1.5742145
76,-9.3203745,-87.78752,2.4721944,-0.3628615,-0.47294554,1.5433722
77,-9.305378,-87.795105,2.5168443,-0.31743297,-0.4687744,1.5168421
78,-9.296934,-87.80131,2.5531008,-0.2701359,-0.4620133,1.4934171
79,-9.295373,-87.80634,2.5825493,-0.21806508,-0.45112458,1.4735827
80,-9.300777,-87.810104,2.605886,-0.15682474,-0.43385723,1.4591175
81,-9.313459,-87.81241,2.6236074,-0.08064759,-0.4073587,1.4524399
82,-9.334869,-87.81331,2.6377535,0.014921208,-0.36917964,1.4551145
83,-9.367263,-87.81339,2.653928,0.1286406,-0.31932208,1.4661433
84,-9.408935,-87.81346,2.680047,0.25348464,-0.26128078,1.4828887
85,-9.448473,-87.81364,2.7221777,0.3832322,-0.19990234,1.5054057
86,-9.468553,-87.813194,2.785546,0.5180364,-0.13837421,1.5388238
87,-9.456884,-87.810974,2.8796926,0.6640107,-0.077519655,1.5906658
88,-9.412585,-87.805565,3.0145543,0.8261501,-0.017605213,1.6672859
89,-9.343867,-87.79573,3.1869392,1.0001135,0.039449167,1.7737824
90,-9.258973,-87.78055,3.3856843,1.1785303,0.09071568,1.9183892
91,-9.159109,-87.75856,3.617088,1.3657866,0.13465121,2.1150773
92,-9.041185,-87.72653,3.9093003,1.577225,0.17066628,2.3811233
93,-8.901985,-87.67797,4.2973104,1.8270404,0.19665384,2.7354922
94,-8.736258,-87.60338,4.8025827,2.1079683,0.20614,3.1798863
95,-8.531618,-87.49803,5.4065146,2.3616998,0.18433774,3.6468856
96,-8.300112,-87.373146,6.0542016,2.502504,0.12098353,3.9935024
97,-8.0984535,-87.255516,6.62632,2.4825644,0.041247677,4.06723
98,-7.922395,-87.15036,7.139342,2.3265214,-0.03209803,3.7816422
99,-7.753114,-87.04344,7.7307944,2.0734437,-0.09653508,3.1226246
100,-7.5664325,-86.95016,8.29515,1.775776,-0.14360006,2.2992728
101,-7.3384376,-86.89586,8.654119,1.5050745,-0.17077489,1.6177331
102,-7.1214776,-86.87225,8.878662,1.296322,-0.18693876,1.1344429
103,-6.9473567,-86.864,9.08269,1.1449028,-0.19886208,0.7726954
104,-6.8104568,-86.86346,9.298473,1.034639,-0.2090608,0.47735354
105,-6.701932,-86.86818,9.4968815,0.9523825,-0.21754238,0.24126309
106,-6.6191707,-86.87642,9.652569,0.8896464,-0.22405909,0.06588274
107,-6.560272,-86.88622,9.766885,0.84055156,-0.22892196,-0.0582929
108,-6.5206695,-86.896385,9.852811,0.8005846,-0.23263308,-0.14470482
109,-6.4940805,-86.90665,9.9229765,0.766458,-0.2356156,-0.20413424
110,-6.473878,-86.917595,9.987092,0.7362917,-0.23824865,-0.24286996
111,-6.4532833,-86.93087,10.053143,0.7099529,-0.24105941,-0.26176196
112,-6.424597,-86.949936,10.129804,0.68954784,-0.2449985,-0.25411448
113,-6.3803153,-86.98056,10.22782,0.6781008,-0.2514203,-0.20528774
114,-6.325534,-87.026085,10.352751,0.66977423,-0.26073608,-0.10850269
115,-6.2913547,-87.08022,10.493371,0.6401513,-0.27112538,0.011896235
116,-6.296822,-87.13663,10.631152,0.5713623,-0.2798267,0.13018817
117,-6.3123384,-87.19774,10.744643,0.47195494,-0.28173137,0.2475124
118,-6.302636,-87.27251,10.824356,0.33382306,-0.27013,0.36681226
119,-6.2541184,-87.37571,10.888146,0.11285532,-0.23856728,0.48511472
120,-6.178032,-87.51475,10.960508,-0.21581179,-0.17992231,0.59500027
121,-6.119504,-87.67241,11.051679,-0.6093036,-0.09214256,0.6729453
122,-6.10518,-87.818886,11.142656,-0.9899193,0.011853671,0.69504195
123,-6.119963,-87.93284,11.183861,-1.3014374,0.10966105,0.670777
124,-6.141756,-88.01057,11.164182,-1.5282186,0.18672614,0.63141537
125,-6.1578045,-88.06057,11.119803,-1.6792257,0.2410114,0.60100394
126,-6.1671944,-88.092636,11.07851,-1.7717776,0.27677312,0.58912885
127,-6.173794,-88.11363,11.047882,-1.822835,0.2994135,0.59645706
128,-6.1803665,-88.12769,11.027316,-1.8437518,0.31307173,0.6226867
129,-6.1887126,-88.137146,11.015635,-1.8391854,0.32008332,0.67042315
130,-6.199528,-88.14319,11.0129175,-1.8068539,0.32115164,0.7468293
131,-6.209417,-88.146416,11.020543,-1.7360456,0.31550047,0.8646066
132,-6.2047615,-88.147484,11.041435,-1.604861,0.30080152,1.0435411
133,-6.156151,-88.148155,11.08028,-1.3752254,0.27243504,1.3175836
134,-6.0226502,-88.15224,11.142214,-0.9874736,0.22207722,1.7425109
135,-5.7835646,-88.16227,11.231485,-0.38395724,0.14169571,2.3556106
136,-5.4858236,-88.17262,11.361745,0.4389627,0.033416536,3.0848174
137,-5.213947,-88.17966,11.557588,1.4740845,-0.10525492,3.838627
138,-5.0050163,-88.191444,11.821834,2.688394,-0.27682927,4.591097
139,-4.754614,-88.22221,12.141956,3.9666843,-0.45179132,5.278892
140,-4.355757,-88.291466,12.527877,5.203097,-0.5871048,5.800674
141,-3.8678305,-88.392426,12.952946,6.235226,-0.65786636,6.111055
142,-3.3634245,-88.48816,13.303738,6.883054,-0.65851945,6.156594
143,-2.7164152,-88.57357,13.528188,7.190405,-0.57754487,5.868259
144,-1.8110276,-88.665634,13.665383,7.262315,-0.39879486,5.1562467
145,-0.7516561,-88.7614,13.810243,7.157666,-0.15184316,4.0740447
146,0.308192,-88.83856,13.992948,6.9506526,0.07371136,2.9445689
147,1.2718716,-88.88972,14.143289,6.6903114,0.23035724,1.9738601
148,2.0438018,-88.91578,14.2348175,6.3741283,0.31405172,1.1969935
149,2.542565,-88.91734,14.255166,6.0080934,0.32541358,0.61120754
150,2.830829,-88.89952,14.179097,5.6501493,0.2763843,0.1691027
151,3.0699856,-88.87132,13.9891815,5.337362,0.16987588,-0.20347011
152,3.3885627,-88.84545,13.696239,5.0810537,0.002325876,-0.5495531
153,3.7909722,-88.83272,13.3712845,4.9082613,-0.2253596,-0.85878426
154,4.215961,-88.83361,13.097695,4.786621,-0.5057633,-1.1374602
155,4.585466,-88.84515,12.900783,4.679904,-0.7826155,-1.3940346
156,4.845772,-88.86604,12.753521,4.603559,-0.97819084,-1.6199534
157,5.0291796,-88.89906,12.61857,4.533286,-1.0804335,-1.8296658
158,5.25384,-88.950836,12.482566,4.418222,-1.1021333,-2.0893848
159,5.6157174,-89.0199,12.283936,4.227419,-1.0438825,-2.4264648
160,6.102972,-89.092705,11.949,3.9529421,-0.88225996,-2.7661412
161,6.6472373,-89.158005,11.579786,3.6066892,-0.58502454,-3.0545905
162,7.220942,-89.20777,11.2777405,3.2749586,-0.20136482,-3.3163726
163,7.8699293,-89.231735,10.969293,3.0239506,0.19842908,-3.5846326
164,8.48812,-89.22287,10.611911,2.8534536,0.5437216,-3.840851
165,8.921546,-89.19554,10.256791,2.6927812,0.7645996,-4.041205
166,9.199392,-89.16326,9.939806,2.5130327,0.87346566,-4.1722426
167,9.393165,-89.129745,9.636568,2.3157363,0.9142972,-4.230839
168,9.536366,-89.09358,9.318389,2.0743356,0.9168966,-4.2072253
169,9.669407,-89.053474,8.975173,1.7601991,0.8956591,-4.100184
170,9.864194,-89.01334,8.614239,1.3879172,0.85456574,-3.9436567
171,10.1881695,-88.97902,8.234624,0.9608001,0.7961077,-3.7762084
172,10.646606,-88.95372,7.816656,0.4407862,0.72403586,-3.5912654
173,11.145561,-88.933624,7.357049,-0.13648407,0.6384528,-3.365204
174,11.570194,-88.907936,6.9016256,-0.6722138,0.5411213,-3.1105428
175,11.874836,-88.87422,6.5060015,-1.1172267,0.43708637,-2.830664
176,12.020915,-88.840645,6.212855,-1.4460952,0.33939907,-2.5297601
177,12.005104,-88.81228,6.017148,-1.6354539,0.26541626,-2.2564232
178,11.912372,-88.78839,5.878111,-1.7120702,0.21959248,-2.047721
179,11.812823,-88.76786,5.7731752,-1.7262102,0.19500978,-1.8922564
