time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,0.9514483,-88.28004,15.322773,-0.110848814,-0.18038382,0.638153
1,0.21836044,-87.88559,18.76795,-0.07004518,-0.08540914,0.51527697
2,-0.23988084,-87.40836,22.32687,-0.043576237,0.006456609,0.2943388
3,-0.3422997,-87.06699,24.401337,-0.016029837,0.044238206,0.15191726
4,-0.31576985,-86.89225,25.262215,0.0055153198,0.0406869,0.1390814
5,-0.28147292,-86.81835,25.567123,0.017324222,0.022648508,0.19044052
6,-0.2745977,-86.79367,25.682367,0.020696959,0.0045230193,0.25637457
7,-0.29650515,-86.79337,25.746727,0.017597986,-0.010027577,0.32116428
8,-0.3409078,-86.80659,25.798351,0.009788869,-0.021785459,0.3838161
9,-0.40100557,-86.82671,25.842371,-0.00050357205,-0.031760607,0.44359377
10,-0.47008282,-86.848305,25.876074,-0.010961184,-0.04017924,0.49756142
11,-0.542074,-86.86751,25.898539,-0.02016011,-0.046919335,0.5431969
12,-0.6116405,-86.88245,25.91177,-0.02771333,-0.05192243,0.57953376
13,-0.67417556,-86.892685,25.917866,-0.03373621,-0.055300105,0.60674155
14,-0.72650856,-86.898766,25.917656,-0.038460415,-0.05733979,0.6258267
15,-0.76753277,-86.90177,25.911474,-0.042096313,-0.058437858,0.63840455
16,-0.79795855,-86.902824,25.90024,-0.04478061,-0.058960814,0.64617634
17,-0.81948394,-86.90279,25.885633,-0.046596725,-0.059157107,0.6505316
18,-0.83400875,-86.90219,25.869629,-0.047623612,-0.059154112,0.6524362
19,-0.84316236,-86.90129,25.853983,-0.04795228,-0.058992762,0.6524726
20,-0.84813684,-86.90013,25.840036,-0.04768131,-0.058664728,0.65093434
21,-0.84971374,-86.89867,25.828701,-0.04690337,-0.058139328,0.64792705
22,-0.84834474,-86.89678,25.82053,-0.045700017,-0.05737922,0.6434454
23,-0.8442088,-86.89436,25.815783,-0.04413738,-0.05634572,0.6374113
24,-0.83723646,-86.89128,25.814524,-0.04226056,-0.054999698,0.62968683
25,-0.8270933,-86.88742,25.81664,-0.040089957,-0.053301383,0.6200762
26,-0.8131613,-86.88262,25.821905,-0.03761748,-0.05120938,0.6083145
27,-0.7945195,-86.876724,25.82996,-0.03479654,-0.04868122,0.59404874
28,-0.76999146,-86.86953,25.840227,-0.03152984,-0.045678947,0.57682097
29,-0.73836225,-86.860886,25.851429,-0.027658077,-0.042197216,0.5561267
30,-0.6987621,-86.850815,25.860718,-0.023001673,-0.03832032,0.5316942
31,-0.6508519,-86.8396,25.863043,-0.017466323,-0.034259204,0.5038968
32,-0.59449536,-86.82771,25.852737,-0.0111039,-0.030277273,0.47372422
33,-0.5295184,-86.81579,25.82652,-0.004098671,-0.026574856,0.4423286
34,-0.45685512,-86.80455,25.784634,0.0032078826,-0.023295945,0.41113865
35,-0.3802479,-86.79487,25.729824,0.010322658,-0.02059122,0.38209304
36,-0.30564457,-86.78745,25.66542,0.016687466,-0.018555364,0.35682318
37,-0.23827676,-86.78233,25.595343,0.021815052,-0.01709794,0.33583966
38,-0.18064193,-86.77893,25.524364,0.025562128,-0.015996745,0.31875882
39,-0.13310169,-86.776634,25.456722,0.028247004,-0.015062799,0.3049225
40,-0.09498166,-86.77496,25.395359,0.030304482,-0.014185806,0.29358056
41,-0.065071695,-86.77364,25.341663,0.031998668,-0.013322924,0.28405663
42,-0.04195528,-86.77258,25.295635,0.033437047,-0.012484183,0.27593866
43,-0.024248948,-86.771774,25.256533,0.034646366,-0.011701887,0.26902524
44,-0.010728468,-86.77125,25.223421,0.035626967,-0.011006688,0.26321152
45,-0.00038104272,-86.770996,25.195467,0.036381233,-0.010419075,0.25842193
46,0.0075841644,-86.770996,25.171957,0.036921177,-0.009949853,0.25458995
47,0.013755868,-86.77122,25.152353,0.037267793,-0.009602119,0.25165114
48,0.018556366,-86.77162,25.136202,0.037445594,-0.009374638,0.24954472
49,0.022281954,-86.77219,25.123135,0.03747784,-0.009264176,0.24821697
50,0.025137732,-86.7729,25.112827,0.037383515,-0.009267543,0.24762784
51,0.02726371,-86.77376,25.105007,0.037175555,-0.009383504,0.24775396
52,0.028754184,-86.77478,25.09945,0.036860216,-0.009614428,0.24859612
53,0.02966691,-86.775986,25.095995,0.036436234,-0.0099679725,0.25018778
54,0.030027637,-86.77743,25.094555,0.03589328,-0.010458698,0.25260046
55,0.029826412,-86.77918,25.09515,0.035211656,-0.011110206,0.2559577
56,0.029016266,-86.78136,25.097944,0.03435831,-0.011958231,0.26044992
57,0.02749599,-86.78409,25.103292,0.033282254,-0.0130536305,0.26635376
58,0.02510793,-86.78761,25.111801,0.031904597,-0.014466544,0.27405587
59,0.021626422,-86.79223,25.124405,0.030105954,-0.016290566,0.28407893
60,0.016741762,-86.79841,25.14246,0.027706778,-0.018649599,0.29712376
