time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,4.408477,-87.98978,5.837422,0.41970316,0.08207176,-1.4312177
1,6.067749,-88.04464,6.671612,0.46196052,0.1405541,-2.5830572
2,8.471047,-88.09464,7.744613,0.47099426,0.24611224,-4.2284966
3,10.525324,-88.10749,8.497571,0.41004518,0.37454563,-5.553531
4,11.694661,-88.08371,8.716482,0.30130732,0.49495378,-6.114874
5,12.13162,-88.03872,8.564781,0.1933437,0.58334726,-6.0517416
6,12.122209,-87.9859,8.238569,0.12571597,0.6231798,-5.656017
7,11.902069,-87.93318,7.853625,0.10959471,0.6111567,-5.139147
8,11.638654,-87.88453,7.4650183,0.13758197,0.5554828,-4.615572
9,11.422558,-87.84121,7.095921,0.19509734,0.46752748,-4.1344757
10,11.281493,-87.802704,6.752088,0.26516405,0.358068,-3.7051623
11,11.212311,-87.76792,6.4306493,0.33191615,0.23634072,-3.3215382
12,11.1993685,-87.7348,6.1289554,0.38265836,0.10672693,-2.975208
13,11.217642,-87.69989,5.8511763,0.40519994,-0.0335083,-2.66085
14,11.235014,-87.66012,5.6055694,0.38589755,-0.19240847,-2.3748398
15,11.22533,-87.61613,5.3983564,0.31669176,-0.37715882,-2.118798
16,11.190375,-87.57358,5.2278123,0.20131631,-0.58814406,-1.9195452
17,11.14736,-87.5388,5.068748,0.037650883,-0.82487243,-1.8185276
18,11.097717,-87.51613,4.8748784,-0.1974975,-1.085391,-1.8393906
19,11.042601,-87.50867,4.6048756,-0.525447,-1.347804,-1.9780037
20,10.958767,-87.519485,4.240881,-0.9506203,-1.569011,-2.1987674
21,10.797678,-87.55078,3.7880714,-1.4687817,-1.7061367,-2.4658198
22,10.567955,-87.59888,3.2529411,-2.0840034,-1.7234247,-2.7858813
23,10.29956,-87.655106,2.6709058,-2.754265,-1.5883079,-3.1727545
24,9.982505,-87.70345,2.0967171,-3.3896825,-1.2942017,-3.612692
25,9.549361,-87.72984,1.5184284,-3.9816446,-0.8619161,-4.075456
26,9.0776,-87.731346,0.93824595,-4.539302,-0.33948874,-4.4656
27,8.82793,-87.70446,0.3577215,-5.019537,0.17923538,-4.674924
28,8.715518,-87.65071,-0.22236854,-5.3830237,0.5830117,-4.7118483
29,8.5021715,-87.57726,-0.69924766,-5.669946,0.81454235,-4.6211615
30,8.144658,-87.487854,-1.1155475,-5.9292016,0.91386116,-4.4065146
31,7.669078,-87.38703,-1.5435237,-6.1766753,0.9247339,-4.0651054
32,7.0951138,-87.2792,-2.0020416,-6.415392,0.8719948,-3.6164658
33,6.4370885,-87.17095,-2.4604127,-6.6406956,0.77707076,-3.1220553
34,5.6839004,-87.06558,-2.8740947,-6.8421082,0.65819824,-2.625318
35,4.814768,-86.9611,-3.2279356,-7.0035834,0.5254871,-2.1141813
36,3.9137764,-86.86474,-3.5298202,-7.0994534,0.39478153,-1.6004393
37,3.1402307,-86.7932,-3.7666156,-7.104983,0.28897592,-1.1640497
38,2.506977,-86.7517,-3.9197729,-7.007965,0.21261595,-0.8311148
39,1.9204124,-86.733025,-3.995116,-6.811013,0.15478133,-0.5605833
40,1.335658,-86.72858,-4.006487,-6.54172,0.107733324,-0.33154583
41,0.76207685,-86.732315,-3.9646661,-6.2440777,0.07057511,-0.15172516
42,0.18976331,-86.741104,-3.8813045,-5.941299,0.044801213,-0.019883314
43,-0.42959833,-86.75439,-3.774577,-5.614718,0.031335965,0.08936592
44,-1.0910559,-86.77201,-3.6662195,-5.261139,0.026886899,0.19474722
45,-1.6836071,-86.79107,-3.5729492,-4.953863,0.021767534,0.28369853
46,-2.177548,-86.807976,-3.5028589,-4.7272663,0.010589684,0.35472175
47,-2.6336226,-86.82199,-3.4507349,-4.5504146,-0.0060113897,0.42195395
48,-3.073493,-86.83427,-3.4036882,-4.3994308,-0.026134027,0.48868492
49,-3.4752102,-86.84585,-3.3501613,-4.2712293,-0.047781616,0.5487343
