time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,5.935741,-87.89083,4.7576747,0.03858212,0.27072427,-0.32575017
1,6.606448,-87.907425,4.6683154,0.10347903,0.28867576,-0.48352593
2,7.706162,-87.9371,4.4884844,0.20481816,0.33199573,-0.7630045
3,9.126294,-87.97459,4.1914783,0.32435235,0.40794837,-1.1410639
4,10.630151,-88.00849,3.8006248,0.4378939,0.5170978,-1.5653037
5,11.951234,-88.0265,3.3768978,0.5188973,0.64579755,-1.9886923
6,12.918216,-88.02192,2.9700978,0.535656,0.7695988,-2.3916655
7,13.503258,-87.99392,2.5907147,0.46051693,0.8671625,-2.766194
8,13.775916,-87.94357,2.2244158,0.28231233,0.92615813,-3.0952737
9,13.828276,-87.87175,1.8489217,0.0031390218,0.9404125,-3.351009
10,13.737036,-87.78038,1.4385742,-0.36651772,0.91007787,-3.5046773
11,13.560809,-87.67453,0.9848958,-0.7987513,0.84253234,-3.5346398
12,13.332956,-87.561775,0.52317846,-1.2449555,0.75021875,-3.435715
13,13.057911,-87.45063,0.12549388,-1.6455816,0.6461711,-3.2292485
14,12.748947,-87.34844,-0.16387999,-1.9556104,0.54182076,-2.957527
15,12.453398,-87.25876,-0.36772788,-2.1546493,0.44699088,-2.662145
16,12.221451,-87.17973,-0.53037465,-2.238026,0.36520058,-2.367623
17,12.066355,-87.10811,-0.66356814,-2.2205422,0.2942689,-2.0871644
18,11.954779,-87.04446,-0.7394477,-2.1365423,0.23232698,-1.8368933
19,11.838907,-86.99025,-0.7304646,-2.0174649,0.17826001,-1.6302508
20,11.697952,-86.945175,-0.6426774,-1.8810543,0.13016966,-1.4673668
21,11.542727,-86.90972,-0.51122916,-1.7464126,0.08682704,-1.3391342
22,11.391076,-86.88453,-0.3769151,-1.6352178,0.047719955,-1.2341444
23,11.248006,-86.86756,-0.26499093,-1.5582405,0.011464001,-1.1426563
24,11.105547,-86.85467,-0.18263733,-1.5136344,-0.024404377,-1.0586444
25,10.948883,-86.84206,-0.12954056,-1.496275,-0.0627083,-0.97940266
26,10.75862,-86.82756,-0.10755503,-1.5061713,-0.10608025,-0.9046241
27,10.510126,-86.81091,-0.12562287,-1.5537916,-0.15672044,-0.83664346
28,10.174228,-86.79406,-0.20156062,-1.6646024,-0.21614112,-0.7807183
29,9.723054,-86.781715,-0.36212504,-1.8816234,-0.2847598,-0.7426598
30,9.135672,-86.7818,-0.6364757,-2.2553296,-0.36176446,-0.72332263
31,8.39582,-86.80228,-1.0232359,-2.8011904,-0.44211528,-0.7213264
32,7.476475,-86.845085,-1.4750019,-3.4743843,-0.51244056,-0.7505177
33,6.36518,-86.91151,-1.9660879,-4.2414446,-0.55985403,-0.8264763
34,5.1788507,-87.00071,-2.48309,-5.0766673,-0.5767709,-0.92812747
35,4.103777,-87.102356,-2.9895687,-5.913412,-0.5566578,-0.99425656
36,3.1341658,-87.20636,-3.4808083,-6.684607,-0.49091855,-0.9650127
37,2.150495,-87.30844,-3.9642305,-7.3342166,-0.36936018,-0.7982531
38,1.1610242,-87.40159,-4.421067,-7.7960496,-0.20795254,-0.51262677
39,0.2875899,-87.471664,-4.8188562,-7.991673,-0.048627183,-0.19268385
40,-0.44152462,-87.5151,-5.1365404,-7.872954,0.08500476,0.098477714
41,-1.1087538,-87.540596,-5.3360643,-7.4393497,0.17999277,0.34632212
42,-1.7921134,-87.56174,-5.4111147,-6.763259,0.2263288,0.5728128
43,-2.4921536,-87.589874,-5.370159,-5.9477835,0.22387983,0.8094921
44,-3.1925693,-87.63168,-5.1767464,-5.057401,0.18452168,1.0762126
45,-3.8887944,-87.69257,-4.811989,-4.1203213,0.12276033,1.374995
46,-4.5290904,-87.77534,-4.343852,-3.1928864,0.057958573,1.6695225
47,-5.0468307,-87.87774,-3.883994,-2.3737755,0.018887296,1.8902674
48,-5.4535813,-87.99651,-3.4867115,-1.6980196,0.024445876,2.0182667
49,-5.780951,-88.12127,-3.1405945,-1.1498549,0.0732203,2.0846958
50,-6.049192,-88.24539,-2.787519,-0.71728617,0.16088352,2.1180718
51,-6.282723,-88.37478,-2.367311,-0.39816505,0.29085338,2.1344528
52,-6.5294576,-88.50134,-1.920427,-0.22631723,0.4506866,2.126527
53,-6.8282294,-88.608284,-1.5341164,-0.21610314,0.6155888,2.096997
54,-7.0992656,-88.69003,-1.2378093,-0.31327444,0.7674546,2.0893934
55,-7.250664,-88.74624,-1.0072914,-0.4431106,0.89355874,2.13395
56,-7.294824,-88.779015,-0.793254,-0.56123847,0.9889631,2.2210183
57,-7.3100276,-88.790794,-0.5399009,-0.6601688,1.0569043,2.3324203
58,-7.348581,-88.78318,-0.23118317,-0.7613848,1.1020433,2.4622543
59,-7.414352,-88.7571,0.08446729,-0.90575045,1.120528,2.6075125
60,-7.544849,-88.71217,0.39200866,-1.1100099,1.1074461,2.7607405
61,-7.7607436,-88.64729,0.7216586,-1.3393583,1.0667127,2.8907945
62,-8.029892,-88.55612,1.1257385,-1.5212985,1.0017465,2.9449234
63,-8.334326,-88.42533,1.6531988,-1.6054624,0.9014968,2.8881512
64,-8.624449,-88.267,2.1706622,-1.6246278,0.75736254,2.746559
65,-8.912875,-88.11172,2.602604,-1.6047295,0.5891174,2.559012
66,-9.2182865,-87.9739,3.006079,-1.5336465,0.42050466,2.3467255
67,-9.486198,-87.86115,3.3627646,-1.4115901,0.26729137,2.1546755
68,-9.669664,-87.775116,3.6447825,-1.247788,0.13607702,2.0221088
69,-9.772458,-87.70838,3.8719072,-1.0459503,0.022053614,1.9546773
70,-9.830719,-87.65296,4.0805855,-0.807985,-0.0829231,1.9512093
71,-9.879524,-87.60412,4.301504,-0.54235077,-0.18394594,2.0142665
72,-9.920575,-87.55955,4.543471,-0.27315718,-0.2816335,2.1397154
73,-9.923723,-87.51876,4.7891617,-0.03632879,-0.3727506,2.3099027
74,-9.870133,-87.48338,5.019744,0.1432809,-0.45197752,2.4987402
75,-9.777277,-87.45669,5.238822,0.2658287,-0.51488423,2.6810565
76,-9.669595,-87.44056,5.4650846,0.3477729,-0.56115764,2.8435602
77,-9.552797,-87.43389,5.715122,0.40803427,-0.59425783,2.987711
78,-9.422229,-87.43433,5.999875,0.46254683,-0.6183585,3.1216445
79,-9.274589,-87.43991,6.328176,0.52446014,-0.6366077,3.25332
80,-9.112008,-87.4495,6.708852,0.6049414,-0.6509946,3.388581
81,-8.942586,-87.4627,7.1507807,0.71344626,-0.6626721,3.5310662
82,-8.778768,-87.47964,7.6623826,0.8583995,-0.6722354,3.6820447
83,-8.6329565,-87.50101,8.250722,1.0492095,-0.6798734,3.8396103
84,-8.5126915,-87.52801,8.918702,1.2999942,-0.6855356,3.9973896
85,-8.419415,-87.562096,9.660307,1.6349853,-0.68940365,4.143863
86,-8.34433,-87.60506,10.462163,2.0962534,-0.69242823,4.2623444
87,-8.250046,-87.66027,11.3233795,2.7557747,-0.696327,4.3280067
88,-8.05375,-87.73356,12.268927,3.7089057,-0.7030481,4.292602
89,-7.6711717,-87.82821,13.292389,4.970006,-0.7125444,4.065784
90,-7.070048,-87.93805,14.280053,6.3226933,-0.7170628,3.5728424
91,-6.2443595,-88.05463,15.092092,7.4513054,-0.69833624,2.8647716
92,-5.2785325,-88.17184,15.654035,8.174829,-0.64955175,2.068894
93,-4.28048,-88.28101,15.947413,8.397942,-0.5843271,1.3140404
94,-3.2324157,-88.37735,15.991566,8.056737,-0.5003485,0.70558167
95,-2.0844197,-88.4618,15.877144,7.11141,-0.3844534,0.29600888
96,-0.8621789,-88.535614,15.75204,5.7155075,-0.24455993,0.044814162
97,0.2266854,-88.58612,15.703395,4.2759566,-0.10718827,-0.06565768
98,0.9696368,-88.60272,15.759566,3.1885812,0.0057886695,-0.033817
99,1.3458899,-88.5965,15.861581,2.5722938,0.07630128,0.08804255
100,1.5043019,-88.58121,15.9604645,2.295053,0.10692598,0.22774643
101,1.5838724,-88.56465,16.049969,2.1915905,0.11539196,0.3417446
102,1.6533457,-88.54978,16.125237,2.1693819,0.11416268,0.41865814
103,1.7509955,-88.53654,16.185953,2.1902518,0.10869829,0.45952857
104,1.8993565,-88.5239,16.235958,2.240057,0.10077698,0.46850252
105,2.091471,-88.511665,16.279133,2.308191,0.09106703,0.4537015
106,2.2931783,-88.50075,16.31729,2.3807611,0.08041471,0.42707562
107,2.475283,-88.492004,16.35076,2.4465287,0.06986475,0.39826763
108,2.6303346,-88.48555,16.379604,2.5010424,0.060166523,0.37118024
109,2.7637892,-88.48102,16.404121,2.5444274,0.05159174,0.3460173
110,2.883966,-88.477974,16.424713,2.578523,0.04408531,0.32171524
111,2.9988136,-88.47606,16.441738,2.6055732,0.037431344,0.29686004
112,3.1161995,-88.47503,16.455402,2.6278317,0.0313264,0.2697001
113,3.2449875,-88.47474,16.465698,2.6474516,0.02539526,0.23790818
114,3.3956041,-88.47515,16.472351,2.666309,0.01919055,0.19838887
115,3.5790813,-88.476326,16.47472,2.6855733,0.012220831,0.14735752
116,3.8039787,-88.47843,16.471659,2.7050626,0.004039601,0.0808736
117,4.0726323,-88.48174,16.461155,2.722904,-0.005638107,-0.0044753016
