time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,5.9328494,-87.8909,4.754853,0.037717406,0.2706051,-0.3254664
1,6.6055164,-87.90779,4.658879,0.10113931,0.2887012,-0.48487002
2,7.7188215,-87.93801,4.468401,0.2002838,0.33301887,-0.76985544
3,9.160199,-87.975975,4.1586504,0.31569627,0.41130027,-1.157144
4,10.679412,-88.00969,3.7573292,0.4212011,0.5238697,-1.5929049
5,11.997257,-88.02642,3.3286805,0.4881186,0.65576786,-2.0300457
6,12.93936,-88.01944,2.921496,0.48376384,0.7811181,-2.4500394
7,13.484325,-87.988014,2.543353,0.38227716,0.8778507,-2.8445268
8,13.70983,-87.933304,2.178235,0.17611225,0.93308717,-3.1943772
9,13.713065,-87.85645,1.8012913,-0.12951514,0.94061816,-3.4689426
10,13.575089,-87.76004,1.3837119,-0.5211954,0.9015143,-3.6349697
11,13.356766,-87.64951,0.9185046,-0.9684213,0.824422,-3.6646435
12,13.086418,-87.53272,0.44969356,-1.4205987,0.7230764,-3.5504556
13,12.764645,-87.41894,0.05468214,-1.8178145,0.61167973,-3.3199258
14,12.412919,-87.31587,-0.23249829,-2.1170573,0.5030573,-3.0257974
15,12.087084,-87.22617,-0.44442332,-2.2981627,0.4071074,-2.7148383
16,11.838061,-87.14645,-0.6219293,-2.3577085,0.32569224,-2.4100602
17,11.675659,-87.073364,-0.7655493,-2.3143783,0.2557655,-2.1233842
18,11.556012,-87.00801,-0.84023535,-2.2064958,0.1945808,-1.8714341
19,11.419681,-86.95189,-0.8229362,-2.0667927,0.1396493,-1.667385
20,11.246299,-86.90557,-0.73267233,-1.9178201,0.08896373,-1.5098745
21,11.050881,-86.870415,-0.61617863,-1.7854222,0.041868567,-1.3876544
22,10.846971,-86.845955,-0.51548636,-1.6908852,-0.0023968215,-1.287801
23,10.631194,-86.82834,-0.45089447,-1.6407021,-0.04590775,-1.2008083
24,10.388583,-86.8128,-0.42758524,-1.6331413,-0.09166251,-1.1218659
25,10.097228,-86.79602,-0.44863665,-1.6700538,-0.14306538,-1.0498838
26,9.730176,-86.77718,-0.5228826,-1.7659808,-0.2032247,-0.9873533
27,9.262748,-86.75894,-0.6667725,-1.9530894,-0.27317852,-0.93997246
28,8.684804,-86.74868,-0.8992177,-2.273899,-0.350935,-0.9097301
29,8.007126,-86.75832,-1.2224766,-2.7541368,-0.43283233,-0.88342506
30,7.2330627,-86.79657,-1.6082374,-3.3777502,-0.5098707,-0.8564621
31,6.311925,-86.862686,-2.033637,-4.1087995,-0.5659948,-0.86646324
32,5.2496696,-86.95333,-2.500163,-4.923058,-0.5909757,-0.93446106
33,4.2150416,-87.05974,-2.979453,-5.7711124,-0.57983357,-1.008968
34,3.285806,-87.17082,-3.4505758,-6.5780797,-0.5250188,-1.0131783
35,2.3464139,-87.27904,-3.9181986,-7.2735977,-0.4152743,-0.89026976
36,1.3567568,-87.3793,-4.3734617,-7.7962213,-0.25602505,-0.6312216
37,0.44379604,-87.458755,-4.783449,-8.073138,-0.08745788,-0.30430794
38,-0.31482995,-87.5101,-5.1243496,-8.046797,0.05921559,0.013411873
39,-0.97861445,-87.53859,-5.35423,-7.694677,0.16869433,0.28409767
40,-1.6468583,-87.55763,-5.4531393,-7.0667095,0.22977884,0.5184696
41,-2.3473887,-87.58118,-5.4428263,-6.263575,0.23887856,0.75373304
42,-3.0647988,-87.61806,-5.29786,-5.360523,0.20503399,1.0175117
43,-3.7937284,-87.67401,-4.9705515,-4.3927584,0.14295049,1.3196045
44,-4.4919086,-87.75302,-4.498433,-3.4081492,0.07020114,1.6343584
45,-5.0722356,-87.85297,-4.00488,-2.5156176,0.016477615,1.8877225
46,-5.52134,-87.97108,-3.5745764,-1.7794086,0.008127318,2.0389018
47,-5.8724437,-88.09939,-3.2067232,-1.1841815,0.04888788,2.115894
48,-6.14564,-88.227455,-2.8463588,-0.7145738,0.13182338,2.1509356
49,-6.3709216,-88.359795,-2.422001,-0.36597437,0.25875148,2.1645517
50,-6.60082,-88.49229,-1.9567434,-0.17137855,0.42022035,2.1552138
51,-6.8926644,-88.60626,-1.5475117,-0.15395576,0.5908174,2.1237006
52,-7.17114,-88.69392,-1.2337476,-0.25712544,0.7508419,2.1158695
53,-7.3197284,-88.753876,-0.98898995,-0.39247,0.8844103,2.165791
54,-7.3402267,-88.78758,-0.7563354,-0.50957716,0.9843366,2.2610936
55,-7.324076,-88.79719,-0.47240937,-0.6081419,1.054081,2.3814266
56,-7.339766,-88.78406,-0.12672675,-0.7202315,1.0984569,2.5223062
57,-7.404177,-88.7493,0.21801746,-0.8930637,1.1119733,2.6794252
58,-7.562697,-88.69293,0.5542544,-1.1339189,1.0902051,2.8375006
59,-7.8146853,-88.61423,0.9216181,-1.3822706,1.0394217,2.9503977
60,-8.128341,-88.5037,1.3919121,-1.5487094,0.96016437,2.962755
61,-8.462738,-88.35293,1.9580549,-1.6110173,0.8365893,2.861651
62,-8.748615,-88.18626,2.4513202,-1.6211395,0.66953653,2.685875
63,-9.034438,-88.03184,2.8777697,-1.5825158,0.48982948,2.4684286
64,-9.32127,-87.90209,3.2652502,-1.481621,0.32227236,2.2495036
65,-9.546395,-87.802124,3.5801623,-1.3282943,0.1783307,2.0816872
66,-9.684697,-87.72681,3.8259194,-1.1341345,0.05600381,1.983861
67,-9.762034,-87.66683,4.0374103,-0.90291244,-0.053300634,1.9533198
68,-9.820827,-87.61574,4.25122,-0.6396772,-0.15647571,1.991611
69,-9.879316,-87.57005,4.48839,-0.36218637,-0.25615394,2.0988383
70,-9.91411,-87.52826,4.740059,-0.10566446,-0.35074154,2.2615213
71,-9.895534,-87.49111,4.9831553,0.09714314,-0.43546787,2.4540339
72,-9.829962,-87.46163,5.212779,0.23831207,-0.50507635,2.6485045
73,-9.744166,-87.44251,5.4457355,0.33189645,-0.5577769,2.826817
74,-9.649584,-87.43339,5.7012424,0.398243,-0.5962953,2.9869864
75,-9.5429125,-87.43197,5.9919686,0.45526615,-0.62491244,3.1364398
76,-9.419828,-87.43601,6.326945,0.5174452,-0.64707625,3.283566
77,-9.281134,-87.4442,6.714963,0.59668416,-0.6649712,3.4346273
78,-9.133865,-87.456,7.1652646,0.702845,-0.6797948,3.5933883
79,-8.989784,-87.47162,7.6866813,0.844547,-0.6920309,3.7608573
80,-8.860893,-87.491844,8.286021,1.0311583,-0.7016207,3.934427
81,-8.75488,-87.51802,8.965015,1.2765721,-0.7082414,4.1069155
82,-8.674505,-87.551704,9.715223,1.604523,-0.7119407,4.266274
83,-8.613626,-87.59452,10.518923,2.0558374,-0.7137803,4.3958254
84,-8.538493,-87.6495,11.371105,2.7017782,-0.7158397,4.4722815
85,-8.368866,-87.7224,12.298426,3.6438093,-0.7208753,4.450927
86,-8.019825,-87.817085,13.302969,4.913153,-0.7307785,4.240839
87,-7.4562287,-87.92734,14.276814,6.3079166,-0.7402716,3.7534654
88,-6.645428,-88.04405,15.083985,7.506028,-0.7291178,3.030867
89,-5.6587853,-88.16228,15.658845,8.311095,-0.6836066,2.2024374
90,-4.640248,-88.27329,15.984989,8.6262245,-0.61899906,1.4006416
91,-3.587894,-88.37057,16.071047,8.41386,-0.54008985,0.732862
92,-2.4522324,-88.455475,15.97457,7.610716,-0.43088457,0.27108514
93,-1.2259008,-88.53302,15.8199835,6.256755,-0.2902936,-0.008543081
94,-0.066114545,-88.59269,15.713364,4.7252197,-0.14700247,-0.14495587
95,0.78693426,-88.61737,15.713785,3.480363,-0.025971353,-0.13821241
96,1.2600802,-88.61384,15.804548,2.7146928,0.059721142,-0.023755318
97,1.4625036,-88.59776,15.909691,2.346745,0.10308531,0.13113391
98,1.5492955,-88.57876,16.0087,2.201482,0.11783734,0.2708286
99,1.6071879,-88.561356,16.094744,2.1602917,0.118963346,0.37349588
100,1.6774,-88.54651,16.164345,2.1690986,0.114414334,0.43748724
101,1.7887083,-88.533226,16.220032,2.2082443,0.10718431,0.46639
102,1.9535681,-88.520454,16.26655,2.269807,0.09809174,0.46572936
103,2.1524906,-88.50839,16.307293,2.3434482,0.08764224,0.44541728
104,2.348708,-88.49807,16.343416,2.4160047,0.07672539,0.41738248
105,2.5202248,-88.49008,16.375038,2.4789155,0.06629303,0.38927794
106,2.6655018,-88.4843,16.4023,2.5299387,0.056899533,0.363348
107,2.7917423,-88.4803,16.425554,2.5701933,0.048663527,0.33913857
108,2.9072716,-88.47767,16.44521,2.601868,0.041447222,0.3154043
109,3.0200386,-88.476074,16.461563,2.6273518,0.03498563,0.29058295
110,3.1384716,-88.47531,16.474741,2.6490145,0.028931066,0.26265222
111,3.2726045,-88.47528,16.48465,2.6690927,0.022854045,0.2288571
112,3.4341795,-88.47598,16.490894,2.6893728,0.016251907,0.1855855
113,3.6344695,-88.47753,16.492723,2.7105353,0.008613364,0.12870061
114,3.879916,-88.480156,16.48886,2.7314851,-0.00045224975,0.054335885
115,4.1686325,-88.48419,16.476997,2.7494,-0.011101275,-0.04043103
116,4.490878,-88.490036,16.453117,2.760581,-0.023209557,-0.15765047
117,4.833117,-88.498116,16.41141,2.7613535,-0.036350653,-0.29921505
