time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01
0,2.9737966,-86.80183,6.9526825,-0.10525598,-0.17203584,0.057090025
1,4.25392,-86.757774,6.473294,-0.07178528,-0.20259163,-0.07764037
2,6.448402,-86.700966,5.7137737,-0.025089862,-0.24953131,-0.24947658
3,8.938117,-86.66404,4.929584,-0.0041984715,-0.28392807,-0.31587616
4,10.919042,-86.665764,4.4403996,-0.0058904146,-0.2731629,-0.24261124
5,12.080107,-86.69149,4.2777023,-0.009637792,-0.21682452,-0.108276226
6,12.589585,-86.72207,4.2887645,-0.021679217,-0.13022864,0.01546404
7,12.712147,-86.7491,4.3579607,-0.057972312,-0.023807835,0.09666565
8,12.632569,-86.77012,4.4303946,-0.12245762,0.09387386,0.1299966
9,12.468053,-86.783585,4.4782805,-0.20654012,0.21105018,0.12191139
10,12.291949,-86.788445,4.4886518,-0.2986492,0.31613538,0.08239515
11,12.137821,-86.78543,4.463309,-0.3924572,0.40367284,0.021998577
12,12.01035,-86.776535,4.414094,-0.48820597,0.47426006,-0.05023506
13,11.900515,-86.763214,4.3526683,-0.5906103,0.5311203,-0.1308749
14,11.794204,-86.745285,4.2844214,-0.7079583,0.57808936,-0.22576027
15,11.674187,-86.72058,4.2088284,-0.8533385,0.6192515,-0.35268503
16,11.519407,-86.68492,4.1200304,-1.0468717,0.65948534,-0.5449033
17,11.310309,-86.633514,4.0007925,-1.3134748,0.70475954,-0.8504109
18,11.047932,-86.56497,3.8122785,-1.66603,0.7590281,-1.3082781
19,10.772499,-86.485374,3.5095062,-2.0714812,0.8171534,-1.8882025
20,10.532605,-86.40635,3.116485,-2.430139,0.86691827,-2.4740925
21,10.30905,-86.33461,2.7178805,-2.6398177,0.90124506,-2.9696357
22,10.02406,-86.2658,2.3166325,-2.6839032,0.9187439,-3.36398
23,9.635768,-86.19692,1.8867848,-2.59404,0.921387,-3.6715767
24,9.142284,-86.13194,1.4591587,-2.4012723,0.9148107,-3.893824
25,8.594361,-86.07332,1.0697715,-2.1504843,0.9004329,-4.0334907
